InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,Total,NetTotal
159163,SKU_1650,"USB Cable",24,"2020-01-30 13:00:00",22.11,11129.0,"United States",0.33,"Credit Card",28.01,Stationery,In-store,"Not Returned",DHL,London,Low,522.72,494.71
554137,SKU_1319,"White Mug",16,"2020-01-30 19:00:00",63.5,77536.0,Germany,0.24,paypall,11.07,Stationery,In-store,"Not Returned",DHL,Paris,High,1012.16,1001.09
189780,SKU_1120,"Blue Pen",24,"2020-01-31 11:00:00",82.61,52749.0,Australia,0.4,"Credit Card",7.68,Stationery,Online,Returned,UPS,London,High,1973.04,1965.36
138102,SKU_1109,"Wireless Mouse",38,"2020-01-31 18:00:00",9.61,83932.0,Portugal,0.33,"Credit Card",28.94,Stationery,In-store,"Not Returned",UPS,Amsterdam,High,352.64,323.7
189930,SKU_1945,"Wall Clock",42,"2020-01-31 21:00:00",80.82,88305.0,Belgium,0.46,"Bank Transfer",6.84,Stationery,Online,"Not Returned",DHL,Rome,Medium,3375.12,3368.28
827952,SKU_1136,Backpack,16,"2020-02-01 05:00:00",3.3,88143.0,Belgium,0.32,"Credit Card",13.18,Stationery,In-store,"Not Returned",DHL,Rome,Low,47.68,34.5
625830,SKU_1906,"White Mug",25,"2020-02-01 08:00:00",92.79,58423.0,Sweden,0.46,paypall,8.83,Stationery,Online,"Not Returned",DHL,Paris,Low,2308.25,2299.42
383821,SKU_1396,Headphones,16,"2020-02-01 09:00:00",40.11,62733.0,Australia,0.08,paypall,18.93,Stationery,Online,"Not Returned",UPS,Berlin,Medium,640.48,621.55
319930,SKU_1575,Notebook,28,"2020-02-01 15:00:00",6.76,61342.0,Spain,0.38,"Bank Transfer",12.31,Stationery,In-store,"Not Returned",UPS,London,Low,178.64,166.33
619332,SKU_1792,"Office Chair",10,"2020-02-01 20:00:00",50.16,94183.0,Australia,0.33,"Credit Card",11.28,Stationery,In-store,"Not Returned",UPS,Amsterdam,High,498.3,487.02
338067,SKU_1784,Headphones,31,"2020-02-02 03:00:00",89.53,GUEST,Sweden,0.15,"Bank Transfer",28.18,Stationery,Online,"Not Returned",DHL,MAIN,High,2770.78,2742.6
126790,SKU_1632,"USB Cable",21,"2020-02-02 15:00:00",24.57,61411.0,Spain,0.37,"Credit Card",15.11,Stationery,Online,"Not Returned",UPS,Berlin,High,508.2,493.09
911721,SKU_1820,"Blue Pen",43,"2020-02-02 17:00:00",51.74,20813.0,Belgium,0.03,"Bank Transfer",23.38,Stationery,In-store,"Not Returned",FedEx,Paris,High,2223.53,2200.15
548345,SKU_1852,"USB Cable",19,"2020-02-02 18:00:00",48.42,86025.0,Australia,0.31,"Bank Transfer",15.9,Stationery,In-store,"Not Returned",UPS,Rome,High,914.09,898.19
639773,SKU_1341,Notebook,4,"2020-02-02 21:00:00",68.86,84040.0,Netherlands,0.04,"Bank Transfer",8.5,Stationery,In-store,"Not Returned",DHL,Berlin,Medium,275.28,266.78
811131,SKU_1819,Backpack,10,"2020-02-03 06:00:00",64.59,72965.0,"United Kingdom",0.43,"Credit Card",26.94,Stationery,In-store,Returned,UPS,Paris,Low,641.6,614.66
256542,SKU_1105,"Office Chair",20,"2020-02-03 09:00:00",47.53,62434.0,Netherlands,0.46,"Credit Card",10.82,Stationery,Online,"Not Returned",DHL,Berlin,Medium,941.4,930.58
604492,SKU_1918,"Wall Clock",4,"2020-02-04 05:00:00",47.7,50629.0,Portugal,0.44,"Credit Card",11.93,Stationery,In-store,"Not Returned",FedEx,Rome,Low,189.04,177.11
753983,SKU_1426,"USB Cable",13,"2020-02-04 06:00:00",44.07,25422.0,"United Kingdom",0.08,"Credit Card",15.89,Stationery,In-store,"Not Returned",UPS,Rome,Medium,571.87,555.98
831899,SKU_1796,Headphones,42,"2020-02-04 15:00:00",59,11222.0,Spain,0.29,"Bank Transfer",22.38,Stationery,Online,"Not Returned",UPS,Amsterdam,Medium,2465.82,2443.44
375987,SKU_1110,"USB Cable",40,"2020-02-04 20:00:00",17.18,18507.0,Australia,0.49,"Bank Transfer",12.85,Stationery,Online,"Not Returned",UPS,Amsterdam,High,667.6,654.75
939070,SKU_1895,"Wall Clock",4,"2020-02-05 03:00:00",63.21,90809.0,"United States",0.18,"Credit Card",29.58,Stationery,Online,"Not Returned",UPS,Rome,High,252.12,222.54
601108,SKU_1574,"Blue Pen",11,"2020-02-05 04:00:00",8.96,92574.0,Netherlands,0.28,"Bank Transfer",10.85,Stationery,In-store,"Not Returned",FedEx,Paris,High,95.48,84.63
488043,SKU_1186,"Desk Lamp",2,"2020-02-05 15:00:00",61.94,93477.0,Australia,0.29,"Bank Transfer",28.04,Stationery,Online,"Not Returned",UPS,Berlin,High,123.3,95.26
166203,SKU_1962,"White Mug",14,"2020-02-05 17:00:00",93.49,15599.0,Australia,0.44,"Credit Card",11.92,Stationery,Online,"Not Returned",UPS,London,Medium,1302.7,1290.78
423673,SKU_1198,"Wireless Mouse",39,"2020-02-05 22:00:00",48.75,89644.0,Germany,0.01,"Credit Card",19.19,Stationery,Online,"Not Returned",UPS,Rome,Low,1900.86,1881.67
787281,SKU_1095,"Desk Lamp",5,"2020-02-06 02:00:00",85.08,27418.0,Belgium,0.26,"Credit Card",15.18,Stationery,Online,"Not Returned",DHL,Amsterdam,Low,424.1,408.92
891267,SKU_1833,"Office Chair",45,"2020-02-06 06:00:00",79.99,20867.0,France,0.13,"Bank Transfer",25.56,Stationery,In-store,"Not Returned",FedEx,Berlin,Low,3593.7,3568.14
597562,SKU_1813,"Office Chair",48,"2020-02-06 08:00:00",22.33,49017.0,"United States",0.5,paypall,6.51,Stationery,Online,"Not Returned","Royal Mail",Berlin,Low,1047.84,1041.33
992048,SKU_1375,Notebook,22,"2020-02-06 11:00:00",89.99,66543.0,"United States",0.21,"Bank Transfer",17.51,Stationery,In-store,Returned,UPS,Berlin,Medium,1975.16,1957.65
517009,SKU_1518,Notebook,6,"2020-02-07 07:00:00",44.6,87679.0,"United Kingdom",0.29,"Credit Card",5.17,Stationery,In-store,"Not Returned","Royal Mail",Paris,Low,265.86,260.69
418714,SKU_1303,Backpack,24,"2020-02-07 08:00:00",28.82,65929.0,Belgium,0.01,"Bank Transfer",25.77,Stationery,In-store,"Not Returned",DHL,Amsterdam,Medium,691.44,665.67
268964,SKU_1724,"Desk Lamp",29,"2020-02-07 10:00:00",89.62,GUEST,"United Kingdom",0.26,paypall,16.5,Stationery,Online,"Not Returned",UPS,MAIN,High,2591.44,2574.94
625303,SKU_1911,"Blue Pen",4,"2020-02-07 11:00:00",76.16,16663.0,Italy,0.08,paypall,12.71,Stationery,Online,"Not Returned",FedEx,Amsterdam,Low,304.32,291.61
127712,SKU_1973,"Desk Lamp",46,"2020-02-07 13:00:00",35.89,10639.0,Sweden,0.46,"Bank Transfer",12.02,Stationery,Online,"Not Returned",UPS,Berlin,Medium,1629.78,1617.76
385977,SKU_1294,Notebook,31,"2020-02-07 19:00:00",70.67,18295.0,Netherlands,0.08,paypall,24.65,Stationery,Online,"Not Returned",UPS,Amsterdam,High,2188.29,2163.64
818040,SKU_1808,"Desk Lamp",6,"2020-02-07 21:00:00",26.22,96995.0,Germany,0.08,paypall,7.89,Stationery,In-store,"Not Returned","Royal Mail",Berlin,Medium,156.84,148.95
906741,SKU_1318,"Desk Lamp",37,"2020-02-07 22:00:00",2.68,83962.0,Norway,0.47,"Bank Transfer",24.51,Stationery,In-store,Returned,DHL,Rome,Medium,81.77,57.26
434618,SKU_1569,"USB Cable",43,"2020-02-08 00:00:00",72.07,29607.0,Australia,0.18,paypall,15.23,Stationery,Online,Returned,FedEx,Rome,Medium,3091.27,3076.04
370846,SKU_1609,"Office Chair",49,"2020-02-08 06:00:00",92.82,30229.0,Australia,0.28,paypall,21.93,Stationery,In-store,"Not Returned","Royal Mail",Amsterdam,High,4534.46,4512.53
442786,SKU_1441,"Wireless Mouse",1,"2020-02-08 15:00:00",96.58,50484.0,Germany,0.08,"Bank Transfer",5.69,Stationery,In-store,"Not Returned",FedEx,London,High,96.5,90.81
909956,SKU_1817,"Desk Lamp",15,"2020-02-08 18:00:00",17.15,GUEST,"United Kingdom",0.03,"Bank Transfer",22.65,Stationery,In-store,"Not Returned",UPS,Paris,High,256.8,234.15
300244,SKU_1772,"Wireless Mouse",24,"2020-02-08 19:00:00",57.29,64550.0,Netherlands,0.34,paypall,6.8,Stationery,In-store,"Not Returned",FedEx,Rome,Medium,1366.8,1360
549613,SKU_1714,"White Mug",47,"2020-02-09 02:00:00",53.22,13692.0,"United Kingdom",0.39,"Bank Transfer",16.02,Stationery,In-store,"Not Returned",DHL,Paris,Low,2483.01,2466.99
138765,SKU_1884,"Office Chair",33,"2020-02-09 03:00:00",22.95,76642.0,Norway,0.37,paypall,20.34,Stationery,In-store,"Not Returned",DHL,London,Low,745.14,724.8
416076,SKU_1385,"Wireless Mouse",3,"2020-02-09 05:00:00",85.31,76972.0,Australia,0.23,paypall,20.19,Stationery,Online,"Not Returned",FedEx,London,Low,255.24,235.05
192193,SKU_1982,"White Mug",47,"2020-02-09 12:00:00",46.37,15716.0,Netherlands,0.2,paypall,9.01,Stationery,Online,"Not Returned",FedEx,London,Low,2169.99,2160.98
686165,SKU_1365,"White Mug",22,"2020-02-09 19:00:00",93.52,65215.0,Sweden,0.31,"Bank Transfer",27.82,Stationery,Online,"Not Returned","Royal Mail",Rome,High,2050.62,2022.8
798168,SKU_1996,Notebook,27,"2020-02-10 07:00:00",52.3,68207.0,Spain,0.3,paypall,23.74,Stationery,Online,"Not Returned","Royal Mail",Berlin,High,1404,1380.26
381342,SKU_1365,Headphones,15,"2020-02-10 09:00:00",45.28,33723.0,Netherlands,0.17,"Bank Transfer",26.03,Stationery,Online,"Not Returned",DHL,London,High,676.65,650.62
101252,SKU_1486,"Wireless Mouse",45,"2020-02-10 12:00:00",45.16,94427.0,Netherlands,0.36,paypall,6.78,Stationery,In-store,"Not Returned",UPS,London,Medium,2016,2009.22
964141,SKU_1023,Notebook,33,"2020-02-10 14:00:00",74.37,71609.0,Germany,0.26,paypall,10.3,Stationery,In-store,"Not Returned","Royal Mail",London,Low,2445.63,2435.33
585450,SKU_1942,"Desk Lamp",14,"2020-02-10 15:00:00",36.7,11243.0,Spain,0.09,paypall,8.22,Stationery,Online,"Not Returned",UPS,Paris,Low,512.54,504.32
427359,SKU_1922,Backpack,34,"2020-02-10 19:00:00",49.81,16265.0,Germany,0.34,"Bank Transfer",14.26,Stationery,In-store,"Not Returned","Royal Mail",Paris,Medium,1681.98,1667.72
702875,SKU_1393,"Wireless Mouse",37,"2020-02-10 20:00:00",32.77,20330.0,Australia,0.46,"Credit Card",13.38,Stationery,In-store,"Not Returned",DHL,Paris,High,1195.47,1182.09
828913,SKU_1089,"White Mug",16,"2020-02-11 00:00:00",98.74,67026.0,Belgium,0.27,paypall,18.71,Stationery,In-store,"Not Returned","Royal Mail",Rome,High,1575.52,1556.81
555102,SKU_1562,"Blue Pen",29,"2020-02-11 04:00:00",21.12,63521.0,Sweden,0.11,"Bank Transfer",14.0,Stationery,Online,"Not Returned","Royal Mail",London,Medium,609.29,595.29
350875,SKU_1178,Notebook,49,"2020-02-11 11:00:00",24.04,39967.0,Norway,0.11,"Bank Transfer",16.52,Stationery,In-store,"Not Returned",DHL,Amsterdam,Low,1172.57,1156.05
465340,SKU_1844,T-shirt,8,"2020-02-11 18:00:00",41.83,95399.0,Italy,0.11,paypall,6.17,Stationery,Online,"Not Returned",FedEx,Berlin,High,333.76,327.59
608041,SKU_1518,"USB Cable",46,"2020-02-11 20:00:00",52.57,73581.0,Netherlands,0.32,paypall,18.19,Stationery,In-store,"Not Returned","Royal Mail",Paris,Medium,2403.5,2385.31
316464,SKU_1968,"White Mug",19,"2020-02-11 22:00:00",40.96,10236.0,Norway,0.2,"Credit Card",13.82,Stationery,In-store,"Not Returned","Royal Mail",Berlin,Medium,774.44,760.62
906395,SKU_1035,Notebook,2,"2020-02-12 01:00:00",6.87,61173.0,"United States",0.12,"Credit Card",22.51,Stationery,Online,"Not Returned","Royal Mail",Paris,High,13.5,-9.01
323777,SKU_1029,Notebook,44,"2020-02-12 05:00:00",22.73,84162.0,Germany,0.44,"Credit Card",12.39,Stationery,In-store,Returned,UPS,Berlin,Medium,980.76,968.37
358090,SKU_1064,Notebook,33,"2020-02-12 12:00:00",18.75,50975.0,Belgium,0.47,"Credit Card",7.27,Stationery,In-store,Returned,DHL,Paris,Medium,603.24,595.97
767375,SKU_1746,T-shirt,22,"2020-02-12 13:00:00",70.56,14023.0,"United States",0.02,"Bank Transfer",12.03,Stationery,Online,"Not Returned",DHL,Rome,High,1551.88,1539.85
871954,SKU_1452,"Wall Clock",1,"2020-02-12 15:00:00",61.4,55361.0,Italy,0.4,paypall,9.39,Stationery,In-store,"Not Returned",UPS,Rome,Low,61,51.61
682531,SKU_1855,"Desk Lamp",39,"2020-02-13 01:00:00",33.59,10785.0,Netherlands,0.27,"Bank Transfer",15.06,Stationery,In-store,"Not Returned",FedEx,London,Medium,1299.48,1284.42
357218,SKU_1218,T-shirt,30,"2020-02-13 04:00:00",67.03,52009.0,"United Kingdom",0.1,"Credit Card",10.31,Stationery,In-store,"Not Returned",FedEx,London,High,2007.9,1997.59
962129,SKU_1564,T-shirt,1,"2020-02-13 09:00:00",92.98,42603.0,Norway,0.44,paypall,8.51,Stationery,In-store,"Not Returned",DHL,London,Low,92.54,84.03
745753,SKU_1345,T-shirt,49,"2020-02-13 11:00:00",17.47,20642.0,Australia,0.34,"Credit Card",11.82,Stationery,In-store,"Not Returned","Royal Mail",London,Medium,839.37,827.55
157108,SKU_1714,T-shirt,23,"2020-02-13 13:00:00",19.72,63856.0,Portugal,0.18,"Credit Card",7.08,Stationery,Online,"Not Returned",UPS,London,High,449.42,442.34
470608,SKU_1086,"Office Chair",45,"2020-02-14 03:00:00",26.8,46411.0,Sweden,0.02,"Credit Card",5.11,Stationery,In-store,"Not Returned","Royal Mail",Berlin,Low,1205.1,1199.99
312890,SKU_1861,Backpack,30,"2020-02-14 06:00:00",39.7,34667.0,Spain,0,"Credit Card",24.98,Stationery,In-store,"Not Returned",FedEx,Paris,Medium,1191,1166.02
759792,SKU_1928,"Desk Lamp",11,"2020-02-14 16:00:00",25.91,31126.0,Germany,0.18,"Credit Card",18.92,Stationery,Online,"Not Returned",FedEx,Paris,Medium,283.03,264.11
239789,SKU_1038,Headphones,22,"2020-02-15 03:00:00",74.37,55320.0,Germany,0.29,"Credit Card",10.08,Stationery,Online,"Not Returned",DHL,Amsterdam,Medium,1629.76,1619.68
915131,SKU_1294,"Wireless Mouse",3,"2020-02-15 05:00:00",88.97,79431.0,Australia,0.15,"Credit Card",8.56,Stationery,Online,"Not Returned",FedEx,Amsterdam,Medium,266.46,257.9
467257,SKU_1067,Notebook,41,"2020-02-15 11:00:00",65.51,62371.0,Netherlands,0.26,paypall,8.22,Stationery,Online,"Not Returned",DHL,Amsterdam,Medium,2675.25,2667.03
662926,SKU_1828,"Office Chair",9,"2020-02-15 20:00:00",9.41,23212.0,Australia,0.14,"Credit Card",15.56,Stationery,In-store,"Not Returned","Royal Mail",Paris,Low,83.43,67.87
531734,SKU_1457,Headphones,13,"2020-02-16 06:00:00",15.8,26069.0,Portugal,0.29,"Credit Card",15.39,Stationery,In-store,Returned,DHL,Rome,Medium,201.63,186.24
195462,SKU_1726,"Blue Pen",14,"2020-02-16 13:00:00",87.88,75846.0,Italy,0.12,paypall,10.79,Stationery,Online,"Not Returned",UPS,Rome,Low,1228.64,1217.85
870173,SKU_1766,"Blue Pen",9,"2020-02-16 16:00:00",61.46,21479.0,Netherlands,0.31,"Credit Card",24.89,Stationery,Online,"Not Returned","Royal Mail",London,High,550.35,525.46
471923,SKU_1322,"Desk Lamp",7,"2020-02-16 21:00:00",95.99,99387.0,Norway,0.26,paypall,27.53,Stationery,Online,Returned,UPS,Amsterdam,High,670.11,642.58
631849,SKU_1424,"Wall Clock",17,"2020-02-17 00:00:00",53.09,74272.0,"United Kingdom",0.06,paypall,19.14,Stationery,Online,"Not Returned",UPS,Berlin,High,901.51,882.37
706440,SKU_1166,"Desk Lamp",33,"2020-02-17 02:00:00",36.75,57948.0,Spain,0.01,paypall,17.07,Stationery,In-store,"Not Returned",DHL,Paris,Medium,1212.42,1195.35
835265,SKU_1531,"Desk Lamp",45,"2020-02-17 07:00:00",68.7,20714.0,"United Kingdom",0.28,"Bank Transfer",20.06,Stationery,Online,"Not Returned",UPS,Paris,High,3078.9,3058.84
181264,SKU_1606,"Blue Pen",1,"2020-02-17 11:00:00",76.8,19546.0,Italy,0.26,"Bank Transfer",22.78,Stationery,Online,"Not Returned",DHL,Amsterdam,Medium,76.54,53.76
291076,SKU_1643,"Wireless Mouse",4,"2020-02-17 16:00:00",71.94,81501.0,France,0.01,paypall,21.52,Stationery,In-store,"Not Returned",DHL,Berlin,Medium,287.72,266.2
640677,SKU_1622,"Desk Lamp",13,"2020-02-18 21:00:00",59.86,31627.0,Portugal,0.42,"Bank Transfer",23.22,Stationery,In-store,"Not Returned",UPS,Rome,Low,772.72,749.5
212221,SKU_1735,Backpack,23,"2020-02-19 05:00:00",74.98,46384.0,Sweden,0.39,"Bank Transfer",25.06,Stationery,In-store,"Not Returned",DHL,London,Medium,1715.57,1690.51
360669,SKU_1130,"Blue Pen",30,"2020-02-19 07:00:00",14.79,10216.0,Italy,0,paypall,5.77,Stationery,In-store,"Not Returned",DHL,Rome,Medium,443.7,437.93
859224,SKU_1029,T-shirt,39,"2020-02-19 08:00:00",21.16,13325.0,Netherlands,0.2,"Credit Card",29.45,Stationery,In-store,"Not Returned",FedEx,Amsterdam,High,817.44,787.99
932946,SKU_1126,"USB Cable",28,"2020-02-19 14:00:00",11.49,85747.0,Norway,0.4,"Credit Card",11.35,Stationery,Online,"Not Returned",DHL,Paris,Low,310.52,299.17
984011,SKU_1123,"Desk Lamp",24,"2020-02-19 16:00:00",32.33,47792.0,Spain,0.01,"Bank Transfer",6.82,Stationery,Online,"Not Returned",DHL,Amsterdam,High,775.68,768.86
280448,SKU_1313,Notebook,42,"2020-02-19 22:00:00",57.52,97358.0,Belgium,0.42,"Credit Card",25.57,Stationery,Online,"Not Returned",FedEx,Paris,High,2398.2,2372.63
489678,SKU_1501,Notebook,20,"2020-02-20 01:00:00",33.13,74190.0,Netherlands,0.07,"Bank Transfer",25.82,Stationery,Online,"Not Returned",FedEx,Amsterdam,Low,661.2,635.38
204537,SKU_1760,"Office Chair",23,"2020-02-20 03:00:00",3.31,39753.0,"United Kingdom",0.03,"Credit Card",9.96,Stationery,Online,"Not Returned",DHL,Amsterdam,Medium,75.44,65.48
886275,SKU_1311,T-shirt,34,"2020-02-20 11:00:00",28.67,85728.0,"United Kingdom",0.48,"Bank Transfer",14.89,Stationery,Online,"Not Returned","Royal Mail",Amsterdam,High,958.46,943.57
182180,SKU_1516,"Office Chair",1,"2020-02-20 20:00:00",44.58,67352.0,France,0.34,paypall,21.03,Stationery,Online,"Not Returned",FedEx,Rome,Medium,44.24,23.21
503081,SKU_1518,"USB Cable",27,"2020-02-20 22:00:00",21.33,71231.0,"United States",0.36,"Bank Transfer",6.09,Stationery,Online,"Not Returned",DHL,Rome,High,566.19,560.1
478892,SKU_1476,"Office Chair",36,"2020-02-21 00:00:00",60.41,32574.0,"United Kingdom",0.17,"Bank Transfer",28.88,Stationery,In-store,"Not Returned",UPS,Berlin,Low,2168.64,2139.76
108512,SKU_1947,"Blue Pen",14,"2020-02-21 03:00:00",59.54,39149.0,Sweden,0.29,paypall,24.79,Stationery,In-store,"Not Returned",UPS,Amsterdam,Low,829.5,804.71
636507,SKU_1556,"Wall Clock",17,"2020-02-21 16:00:00",5.85,16507.0,"United States",0.06,"Credit Card",19.86,Stationery,In-store,"Not Returned",UPS,Berlin,Low,98.43,78.57
763927,SKU_1271,Backpack,11,"2020-02-21 21:00:00",71.66,21578.0,Sweden,0.36,"Bank Transfer",5.4,Stationery,In-store,"Not Returned",FedEx,Rome,Low,784.3,778.9
564008,SKU_1414,"Wireless Mouse",44,"2020-02-21 23:00:00",5.35,16133.0,"United Kingdom",0.35,"Credit Card",5.82,Stationery,Online,"Not Returned","Royal Mail",Rome,Low,220,214.18
446699,SKU_1383,"Wireless Mouse",23,"2020-02-22 01:00:00",81.04,14346.0,"United States",0.29,paypall,26.64,Stationery,Online,Returned,FedEx,London,Low,1857.25,1830.61
486594,SKU_1890,Headphones,39,"2020-02-22 03:00:00",97.87,98872.0,"United States",0.06,paypall,8.24,Stationery,In-store,"Not Returned","Royal Mail",Rome,Medium,3814.59,3806.35
158596,SKU_1777,"White Mug",47,"2020-02-22 13:00:00",92.31,43079.0,Australia,0.15,paypall,23.08,Stationery,In-store,"Not Returned",UPS,London,Medium,4331.52,4308.44
639812,SKU_1692,T-shirt,47,"2020-02-22 17:00:00",81.16,86067.0,Portugal,0.18,"Bank Transfer",28.07,Stationery,In-store,"Not Returned",UPS,Rome,Medium,3806.06,3777.99
907043,SKU_1892,"Blue Pen",49,"2020-02-22 23:00:00",23.83,43944.0,"United Kingdom",0.14,"Bank Transfer",22.86,Stationery,Online,"Not Returned",UPS,Berlin,Medium,1160.81,1137.95
929735,SKU_1299,"Office Chair",2,"2020-02-23 05:00:00",35.45,15347.0,Germany,0.36,"Credit Card",17.98,Stationery,Online,"Not Returned","Royal Mail",London,Low,70.18,52.2
249646,SKU_1880,"Wall Clock",18,"2020-02-23 15:00:00",24.67,87540.0,Portugal,0.07,"Credit Card",19.43,Stationery,In-store,"Not Returned",FedEx,London,High,442.8,423.37
250168,SKU_1138,"Wireless Mouse",15,"2020-02-23 17:00:00",32.18,81378.0,France,0.26,"Bank Transfer",8.7,Stationery,In-store,"Not Returned","Royal Mail",London,High,478.8,470.1
692016,SKU_1890,"Wireless Mouse",29,"2020-02-23 18:00:00",98.1,92628.0,Belgium,0.03,paypall,12.44,Stationery,In-store,"Not Returned",FedEx,Paris,Low,2844.03,2831.59
192263,SKU_1092,T-shirt,40,"2020-02-24 00:00:00",79.8,59419.0,Norway,0.09,paypall,5.67,Stationery,Online,"Not Returned",DHL,Amsterdam,Low,3188.4,3182.73
635590,SKU_1133,Notebook,25,"2020-02-24 01:00:00",3.9,11594.0,Norway,0.05,"Credit Card",25.56,Stationery,Online,"Not Returned",DHL,Berlin,Medium,96.25,70.69
445266,SKU_1037,"Wireless Mouse",6,"2020-02-24 07:00:00",41.67,80646.0,Netherlands,0.43,"Bank Transfer",7.17,Stationery,Online,"Not Returned",DHL,Berlin,Medium,247.44,240.27
957756,SKU_1437,Backpack,49,"2020-02-24 12:00:00",79.23,65564.0,France,0.32,paypall,14.54,Stationery,In-store,"Not Returned",DHL,Berlin,High,3866.59,3852.05
198723,SKU_1106,"USB Cable",26,"2020-02-24 18:00:00",52.04,57995.0,"United Kingdom",0.25,paypall,27.45,Stationery,In-store,"Not Returned",UPS,Rome,Medium,1346.54,1319.09
984152,SKU_1510,"USB Cable",42,"2020-02-24 21:00:00",92.83,15791.0,"United Kingdom",0.2,"Credit Card",28.51,Stationery,Online,Returned,DHL,Berlin,Low,3890.46,3861.95
132265,SKU_1442,Backpack,16,"2020-02-25 08:00:00",83.61,92896.0,Germany,0.1,paypall,10.55,Stationery,Online,"Not Returned","Royal Mail",Rome,High,1336.16,1325.61
343322,SKU_1861,"White Mug",47,"2020-02-25 10:00:00",21.81,24647.0,Norway,0.42,"Credit Card",9.49,Stationery,Online,"Not Returned",DHL,London,Low,1005.33,995.84
856892,SKU_1485,T-shirt,33,"2020-02-25 21:00:00",71.2,74079.0,Belgium,0.06,"Credit Card",24.62,Stationery,In-store,"Not Returned","Royal Mail",Rome,Medium,2347.62,2323
184291,SKU_1053,"Blue Pen",37,"2020-02-26 02:00:00",6.14,74387.0,Australia,0.26,paypall,15.04,Stationery,In-store,"Not Returned","Royal Mail",Amsterdam,High,217.56,202.52
340773,SKU_1446,"Blue Pen",34,"2020-02-26 18:00:00",50.88,92331.0,France,0.19,paypall,21.62,Stationery,Online,"Not Returned",UPS,Amsterdam,High,1723.46,1701.84
155318,SKU_1176,Headphones,38,"2020-02-26 19:00:00",87.26,34035.0,"United States",0.23,"Credit Card",19.95,Stationery,In-store,"Not Returned","Royal Mail",Paris,Medium,3307.14,3287.19
176077,SKU_1138,"Desk Lamp",20,"2020-02-26 22:00:00",39.79,56283.0,"United Kingdom",0.38,paypall,13.25,Stationery,In-store,"Not Returned",UPS,London,Medium,788.2,774.95
233515,SKU_1472,"White Mug",37,"2020-02-27 00:00:00",56.45,35245.0,Netherlands,0.18,"Bank Transfer",9.04,Stationery,In-store,"Not Returned",FedEx,Rome,High,2081.99,2072.95
306988,SKU_1821,Headphones,43,"2020-02-27 01:00:00",44.19,63249.0,Spain,0.12,"Bank Transfer",8.23,Stationery,In-store,"Not Returned",FedEx,Berlin,High,1895.01,1886.78
959751,SKU_1541,Notebook,8,"2020-02-27 02:00:00",29.97,52310.0,Sweden,0.19,"Bank Transfer",18.6,Stationery,In-store,"Not Returned",DHL,Rome,Medium,238.24,219.64
641656,SKU_1755,"Blue Pen",20,"2020-02-27 05:00:00",1.97,83723.0,Portugal,0.31,"Bank Transfer",24.76,Stationery,Online,"Not Returned","Royal Mail",London,Medium,33.2,8.44
330203,SKU_1804,"Blue Pen",48,"2020-02-27 09:00:00",16.36,GUEST,Belgium,0.02,paypall,6.44,Stationery,Online,"Not Returned",UPS,London,Medium,784.32,777.88
417320,SKU_1228,Headphones,4,"2020-02-28 01:00:00",47.64,39381.0,"United States",0.17,"Bank Transfer",24.86,Stationery,In-store,"Not Returned",DHL,Amsterdam,Medium,189.88,165.02
769078,SKU_1567,"Desk Lamp",1,"2020-02-28 09:00:00",89.38,77229.0,Germany,0.07,paypall,17.9,Stationery,Online,"Not Returned",FedEx,Rome,Medium,89.31,71.41
134560,SKU_1408,"White Mug",41,"2020-02-28 10:00:00",94.83,59990.0,Netherlands,0.49,"Credit Card",21.84,Stationery,In-store,"Not Returned",FedEx,Rome,Low,3867.94,3846.1
594592,SKU_1653,Headphones,48,"2020-02-28 18:00:00",85.66,79342.0,Belgium,0.05,"Bank Transfer",11.58,Stationery,In-store,"Not Returned",FedEx,Rome,Medium,4109.28,4097.7
200158,SKU_1157,Notebook,23,"2020-02-28 19:00:00",91.27,36171.0,"United Kingdom",0.07,"Credit Card",11.34,Stationery,Online,Returned,"Royal Mail",Rome,High,2097.6,2086.26
808533,SKU_1166,Headphones,40,"2020-02-28 20:00:00",81.49,58887.0,Norway,0.21,"Bank Transfer",6.35,Stationery,Online,"Not Returned",FedEx,Amsterdam,Medium,3251.2,3244.85
568276,SKU_1830,"Desk Lamp",7,"2020-02-29 02:00:00",24.62,83999.0,"United Kingdom",0.18,"Bank Transfer",10.52,Stationery,In-store,"Not Returned",FedEx,Paris,High,171.08,160.56
113224,SKU_1448,"Wall Clock",1,"2020-02-29 07:00:00",45.62,92232.0,Sweden,0.21,"Bank Transfer",6.12,Stationery,Online,"Not Returned",FedEx,Rome,Low,45.41,39.29
483152,SKU_1773,Backpack,17,"2020-03-01 05:00:00",49.35,44962.0,France,0.34,"Bank Transfer",7.53,Stationery,Online,"Not Returned",FedEx,Paris,High,833.17,825.64
194270,SKU_1019,Notebook,31,"2020-03-01 06:00:00",33.54,91585.0,Norway,0.12,"Bank Transfer",23.29,Stationery,Online,"Not Returned","Royal Mail",London,High,1036.02,1012.73
