InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,Total,NetTotal
645977,SKU_1492,"Blue Pen",13,"2020-01-31 13:00:00",62.48,97439.0,France,0.24,"Credit Card",22.62,Apparel,In-store,Returned,"Royal Mail",Rome,High,809.12,786.5
631089,SKU_1263,T-shirt,39,"2020-01-31 22:00:00",68.62,39648.0,"United States",0.36,"Credit Card",24.54,Apparel,Online,"Not Returned",DHL,London,Medium,2662.14,2637.6
313945,SKU_1917,"Blue Pen",47,"2020-02-01 03:00:00",94.89,87511.0,France,0.4,paypall,17.32,Apparel,In-store,"Not Returned",FedEx,Berlin,Medium,4441.03,4423.71
308124,SKU_1589,"Blue Pen",9,"2020-02-01 06:00:00",45.99,34573.0,France,0.07,"Bank Transfer",15.19,Apparel,Online,"Not Returned",UPS,Amsterdam,Low,413.28,398.09
805703,SKU_1411,T-shirt,10,"2020-02-01 11:00:00",36.67,63173.0,Netherlands,0.05,"Bank Transfer",20.73,Apparel,In-store,Returned,DHL,London,Low,366.2,345.47
617313,SKU_1566,Headphones,14,"2020-02-01 17:00:00",61.86,41052.0,Australia,0.38,"Credit Card",20.71,Apparel,Online,"Not Returned","Royal Mail",London,Medium,860.72,840.01
792440,SKU_1089,T-shirt,27,"2020-02-02 05:00:00",46.33,28170.0,Australia,0.28,paypall,9.06,Apparel,Online,"Not Returned",DHL,Amsterdam,High,1243.35,1234.29
587462,SKU_1027,"Desk Lamp",17,"2020-02-02 20:00:00",48.56,29964.0,Spain,0.36,"Bank Transfer",11.78,Apparel,In-store,"Not Returned",UPS,Rome,Medium,819.4,807.62
930914,SKU_1425,"Office Chair",32,"2020-02-02 22:00:00",94.46,59680.0,Italy,0.19,"Bank Transfer",12.65,Apparel,Online,"Not Returned",DHL,Rome,Low,3016.64,3003.99
764795,SKU_1534,Backpack,10,"2020-02-03 02:00:00",28.82,58382.0,"United Kingdom",0.21,"Credit Card",19.85,Apparel,Online,"Not Returned",DHL,Paris,Medium,286.1,266.25
890141,SKU_1409,"Blue Pen",41,"2020-02-03 03:00:00",53.26,48525.0,Netherlands,0.17,"Bank Transfer",11.35,Apparel,Online,"Not Returned",UPS,Berlin,Low,2176.69,2165.34
663586,SKU_1446,Headphones,26,"2020-02-03 13:00:00",33.2,62768.0,"United Kingdom",0.39,"Credit Card",10.95,Apparel,Online,"Not Returned",FedEx,Paris,Low,853.06,842.11
390160,SKU_1210,Notebook,21,"2020-02-03 20:00:00",90.9,59433.0,Norway,0.46,"Bank Transfer",18.59,Apparel,In-store,"Not Returned",DHL,London,Medium,1899.24,1880.65
648248,SKU_1399,"White Mug",5,"2020-02-03 21:00:00",38.2,67228.0,"United Kingdom",0.48,paypall,17.45,Apparel,Online,"Not Returned",DHL,Berlin,Low,188.6,171.15
313920,SKU_1346,"USB Cable",41,"2020-02-03 23:00:00",33.11,18149.0,Italy,0.34,"Bank Transfer",15.12,Apparel,Online,"Not Returned",FedEx,Paris,High,1343.57,1328.45
989765,SKU_1197,Notebook,18,"2020-02-04 00:00:00",86.26,78546.0,Belgium,0.41,"Bank Transfer",19.51,Apparel,Online,"Not Returned",DHL,London,Low,1545.3,1525.79
560857,SKU_1207,Headphones,44,"2020-02-04 03:00:00",81.5,35520.0,Sweden,0.02,"Credit Card",10.38,Apparel,Online,Returned,UPS,London,Low,3585.12,3574.74
922827,SKU_1820,"Wireless Mouse",40,"2020-02-04 04:00:00",17.95,57122.0,Germany,0.37,paypall,16.89,Apparel,Online,"Not Returned",DHL,Rome,Low,703.2,686.31
858574,SKU_1490,Headphones,1,"2020-02-04 09:00:00",38.03,82136.0,Australia,0.42,paypall,14.73,Apparel,In-store,"Not Returned",FedEx,Paris,Low,37.61,22.88
455540,SKU_1732,"Wall Clock",5,"2020-02-04 13:00:00",53.82,13798.0,Belgium,0.31,"Bank Transfer",18.33,Apparel,In-store,"Not Returned",UPS,Amsterdam,Medium,267.55,249.22
272502,SKU_1543,"Office Chair",17,"2020-02-05 09:00:00",68.96,38902.0,Italy,0.32,"Credit Card",29.2,Apparel,In-store,"Not Returned",FedEx,Rome,Medium,1166.88,1137.68
986089,SKU_1871,Notebook,46,"2020-02-05 12:00:00",50.34,15245.0,Australia,0.36,"Bank Transfer",15.7,Apparel,Online,"Not Returned",UPS,Paris,Medium,2299.08,2283.38
111023,SKU_1958,"Desk Lamp",22,"2020-02-05 13:00:00",47.37,GUEST,Australia,0.21,"Bank Transfer",26.19,Apparel,In-store,"Not Returned","Royal Mail",MAIN,Low,1037.52,1011.33
730075,SKU_1918,Notebook,21,"2020-02-06 01:00:00",63.92,35710.0,Sweden,0.14,paypall,19.24,Apparel,Online,"Not Returned",DHL,Rome,High,1339.38,1320.14
227016,SKU_1934,T-shirt,39,"2020-02-06 05:00:00",36.2,81627.0,Belgium,0.14,"Credit Card",21.94,Apparel,In-store,"Not Returned",FedEx,London,High,1406.34,1384.4
417428,SKU_1327,"Wall Clock",45,"2020-02-06 13:00:00",65.56,12519.0,Belgium,0.33,paypall,20.33,Apparel,Online,"Not Returned",UPS,Amsterdam,Low,2935.35,2915.02
222402,SKU_1017,T-shirt,5,"2020-02-06 20:00:00",81.04,GUEST,Norway,0.37,paypall,26.43,Apparel,In-store,"Not Returned","Royal Mail",MAIN,Medium,403.35,376.92
218012,SKU_1918,Headphones,38,"2020-02-06 21:00:00",22.86,20178.0,France,0.43,"Bank Transfer",15.42,Apparel,Online,"Not Returned","Royal Mail",London,High,852.34,836.92
498929,SKU_1048,T-shirt,8,"2020-02-06 23:00:00",84.51,89674.0,Portugal,0.45,paypall,10.45,Apparel,Online,"Not Returned",DHL,Amsterdam,Low,672.48,662.03
578007,SKU_1620,"Wall Clock",6,"2020-02-07 05:00:00",42.63,86402.0,Italy,0.17,"Bank Transfer",21.99,Apparel,Online,"Not Returned",UPS,Paris,Low,254.76,232.77
161813,SKU_1815,"USB Cable",26,"2020-02-07 12:00:00",99.05,42238.0,France,0.01,paypall,29.89,Apparel,Online,"Not Returned",UPS,London,Medium,2575.04,2545.15
369114,SKU_1013,"Wireless Mouse",2,"2020-02-07 23:00:00",62.76,10169.0,"United States",0.17,"Credit Card",23.75,Apparel,In-store,"Not Returned","Royal Mail",Rome,Low,125.18,101.43
803286,SKU_1959,T-shirt,27,"2020-02-08 08:00:00",58.81,72020.0,Netherlands,0.15,"Bank Transfer",21.53,Apparel,Online,"Not Returned",UPS,Amsterdam,High,1583.82,1562.29
815460,SKU_1673,"Wireless Mouse",27,"2020-02-08 11:00:00",51.32,35471.0,Australia,0.29,"Credit Card",28.65,Apparel,Online,"Not Returned",FedEx,Amsterdam,High,1377.81,1349.16
150612,SKU_1341,"White Mug",40,"2020-02-08 16:00:00",53.02,90358.0,Spain,0.49,paypall,14.48,Apparel,Online,"Not Returned",FedEx,Berlin,Low,2101.2,2086.72
244528,SKU_1755,"White Mug",30,"2020-02-09 00:00:00",40.43,GUEST,Belgium,0.15,"Bank Transfer",27.82,Apparel,In-store,"Not Returned","Royal Mail",Amsterdam,Low,1208.4,1180.58
301152,SKU_1967,Backpack,21,"2020-02-09 08:00:00",38.27,35364.0,"United States",0.13,"Credit Card",23.58,Apparel,Online,Returned,DHL,Paris,High,800.94,777.36
994751,SKU_1467,"White Mug",7,"2020-02-09 11:00:00",60.41,67072.0,Sweden,0.23,paypall,17.1,Apparel,Online,"Not Returned","Royal Mail",Berlin,Medium,421.26,404.16
289089,SKU_1048,Backpack,12,"2020-02-09 18:00:00",16.72,30494.0,"United States",0.33,"Bank Transfer",16.12,Apparel,In-store,"Not Returned","Royal Mail",Berlin,Low,196.68,180.56
718362,SKU_1768,"Desk Lamp",7,"2020-02-09 22:00:00",19.2,55708.0,"United Kingdom",0.13,"Bank Transfer",6.89,Apparel,In-store,"Not Returned",DHL,Amsterdam,High,133.49,126.6
661419,SKU_1986,"USB Cable",7,"2020-02-10 00:00:00",17.34,64519.0,Sweden,0.36,"Bank Transfer",12.76,Apparel,Online,"Not Returned",UPS,Berlin,Medium,118.86,106.1
740053,SKU_1416,"White Mug",23,"2020-02-10 01:00:00",64.68,77682.0,Belgium,0.38,paypall,19.85,Apparel,Online,"Not Returned",DHL,London,Low,1478.9,1459.05
225917,SKU_1311,"White Mug",12,"2020-02-10 04:00:00",55.22,46671.0,Norway,0.12,"Bank Transfer",22.76,Apparel,Online,"Not Returned",UPS,London,Medium,661.2,638.44
563389,SKU_1539,"Wireless Mouse",16,"2020-02-11 12:00:00",88.68,53692.0,Sweden,0.35,paypall,25.85,Apparel,In-store,"Not Returned","Royal Mail",London,Low,1413.28,1387.43
347940,SKU_1931,"Blue Pen",41,"2020-02-11 17:00:00",20,40225.0,Italy,0.07,"Credit Card",13.48,Apparel,Online,"Not Returned",FedEx,London,Low,817.13,803.65
750199,SKU_1477,"Blue Pen",37,"2020-02-12 03:00:00",95.64,17437.0,France,0.49,paypall,11.42,Apparel,In-store,"Not Returned","Royal Mail",Paris,High,3520.55,3509.13
959909,SKU_1738,Headphones,34,"2020-02-12 06:00:00",67.17,59704.0,Spain,0.1,"Credit Card",24.17,Apparel,Online,"Not Returned",FedEx,Berlin,Medium,2280.38,2256.21
105569,SKU_1346,"White Mug",44,"2020-02-12 08:00:00",70.44,24667.0,France,0.12,"Credit Card",21.54,Apparel,In-store,"Not Returned",DHL,Rome,Low,3094.08,3072.54
529802,SKU_1516,"Office Chair",44,"2020-02-12 11:00:00",79.08,81965.0,"United Kingdom",0.17,"Credit Card",16.55,Apparel,Online,"Not Returned",FedEx,Rome,High,3472.04,3455.49
598870,SKU_1860,"USB Cable",19,"2020-02-12 18:00:00",28.23,58931.0,"United Kingdom",0.05,paypall,27.37,Apparel,In-store,"Not Returned",FedEx,Paris,High,535.42,508.05
311791,SKU_1951,Backpack,42,"2020-02-12 19:00:00",96.73,67022.0,"United States",0.35,"Credit Card",11.21,Apparel,In-store,"Not Returned",FedEx,London,High,4047.96,4036.75
272312,SKU_1380,"Wireless Mouse",7,"2020-02-13 03:00:00",45.92,34959.0,"United States",0,"Credit Card",25.71,Apparel,Online,"Not Returned",FedEx,Berlin,Low,321.44,295.73
463714,SKU_1245,"Blue Pen",5,"2020-02-13 06:00:00",79.51,54483.0,Portugal,0.39,"Credit Card",28.21,Apparel,Online,"Not Returned",FedEx,London,High,395.6,367.39
431868,SKU_1250,"Desk Lamp",45,"2020-02-13 08:00:00",39.35,67894.0,Germany,0.05,"Credit Card",18.57,Apparel,In-store,"Not Returned",UPS,Rome,High,1768.5,1749.93
385205,SKU_1560,Headphones,6,"2020-02-13 18:00:00",6.97,20064.0,Norway,0.02,paypall,7.37,Apparel,In-store,"Not Returned",DHL,Berlin,High,41.7,34.33
247979,SKU_1780,"Blue Pen",9,"2020-02-13 23:00:00",65.56,51223.0,"United Kingdom",0.37,"Credit Card",5.66,Apparel,Online,"Not Returned",UPS,London,Low,586.71,581.05
123624,SKU_1786,T-shirt,32,"2020-02-14 07:00:00",1.29,58916.0,Norway,0.31,"Credit Card",17.19,Apparel,In-store,"Not Returned",FedEx,Berlin,Low,31.36,14.17
883415,SKU_1944,Headphones,27,"2020-02-14 12:00:00",53.67,99295.0,France,0.24,"Credit Card",12.55,Apparel,In-store,"Not Returned",FedEx,Rome,Low,1442.61,1430.06
286717,SKU_1590,Backpack,17,"2020-02-14 13:00:00",16.1,67968.0,Germany,0.02,paypall,7.83,Apparel,In-store,"Not Returned","Royal Mail",Berlin,Medium,273.36,265.53
480975,SKU_1500,"Wall Clock",15,"2020-02-14 14:00:00",46.72,68217.0,Germany,0.16,"Bank Transfer",17.15,Apparel,Online,"Not Returned",DHL,London,High,698.4,681.25
283868,SKU_1809,Notebook,12,"2020-02-14 15:00:00",42.33,11276.0,Portugal,0.03,"Bank Transfer",5.91,Apparel,Online,"Not Returned",FedEx,Rome,Medium,507.6,501.69
195257,SKU_1875,"USB Cable",42,"2020-02-14 17:00:00",82.93,91288.0,Norway,0.01,"Credit Card",25.01,Apparel,In-store,"Not Returned","Royal Mail",Amsterdam,High,3482.64,3457.63
618862,SKU_1226,T-shirt,17,"2020-02-15 00:00:00",47.26,37485.0,France,0.32,paypall,28.2,Apparel,In-store,Returned,"Royal Mail",London,Low,797.98,769.78
489593,SKU_1134,Headphones,43,"2020-02-15 04:00:00",68.3,75136.0,France,0.23,"Bank Transfer",9.0,Apparel,In-store,Returned,"Royal Mail",Amsterdam,Low,2927.01,2918.01
246106,SKU_1198,"Blue Pen",49,"2020-02-15 13:00:00",48.85,68818.0,France,0.26,"Credit Card",19.05,Apparel,Online,"Not Returned",DHL,Rome,Low,2380.91,2361.86
971149,SKU_1624,"Blue Pen",8,"2020-02-15 18:00:00",75.24,58355.0,Italy,0.31,"Credit Card",15.41,Apparel,Online,"Not Returned","Royal Mail",Rome,Medium,599.44,584.03
548874,SKU_1136,Backpack,18,"2020-02-15 19:00:00",85.53,91247.0,France,0.2,"Credit Card",17.87,Apparel,In-store,"Not Returned",FedEx,Berlin,Medium,1535.94,1518.07
670559,SKU_1687,"Wireless Mouse",43,"2020-02-16 04:00:00",90.28,13535.0,"United States",0.47,paypall,8.36,Apparel,In-store,"Not Returned","Royal Mail",Rome,High,3861.83,3853.47
765627,SKU_1134,T-shirt,25,"2020-02-16 08:00:00",65.26,13579.0,"United States",0.34,paypall,16.33,Apparel,In-store,"Not Returned",FedEx,Amsterdam,Low,1623,1606.67
347736,SKU_1653,"Office Chair",47,"2020-02-16 11:00:00",90.56,45597.0,Belgium,0.15,"Bank Transfer",11.46,Apparel,In-store,"Not Returned",DHL,Paris,Medium,4249.27,4237.81
728880,SKU_1758,"Wireless Mouse",44,"2020-02-16 19:00:00",91.8,73363.0,Portugal,0.19,"Credit Card",17.52,Apparel,In-store,"Not Returned",UPS,Rome,Low,4030.84,4013.32
499384,SKU_1673,"USB Cable",4,"2020-02-16 22:00:00",51.89,98513.0,Norway,0.47,paypall,21.89,Apparel,In-store,"Not Returned",UPS,Amsterdam,Medium,205.68,183.79
732387,SKU_1856,Backpack,21,"2020-02-16 23:00:00",16.78,53961.0,Portugal,0.17,"Bank Transfer",15.66,Apparel,In-store,"Not Returned",DHL,Amsterdam,High,348.81,333.15
567010,SKU_1414,"Office Chair",2,"2020-02-17 01:00:00",81.54,17967.0,Spain,0.32,"Bank Transfer",21.35,Apparel,In-store,Returned,UPS,Berlin,High,162.44,141.09
435623,SKU_1480,Notebook,28,"2020-02-17 09:00:00",45.69,54758.0,France,0.08,"Credit Card",6.28,Apparel,In-store,"Not Returned",FedEx,Amsterdam,Low,1277.08,1270.8
574665,SKU_1900,Notebook,32,"2020-02-17 14:00:00",96.03,94160.0,Norway,0.2,"Credit Card",11.28,Apparel,In-store,"Not Returned",UPS,Rome,Low,3066.56,3055.28
809913,SKU_1786,"Desk Lamp",15,"2020-02-17 18:00:00",21,61186.0,Portugal,0.16,"Credit Card",27.17,Apparel,In-store,"Not Returned","Royal Mail",Amsterdam,Medium,312.6,285.43
672735,SKU_1101,Headphones,14,"2020-02-17 19:00:00",54.25,75991.0,Belgium,0.19,"Credit Card",15.37,Apparel,In-store,"Not Returned",FedEx,London,High,756.84,741.47
962522,SKU_1282,"USB Cable",18,"2020-02-17 21:00:00",95.47,20041.0,Norway,0.25,"Credit Card",17.15,Apparel,Online,"Not Returned",UPS,Paris,High,1713.96,1696.81
903692,SKU_1028,"Desk Lamp",11,"2020-02-17 22:00:00",90.92,39881.0,France,0.36,paypall,20.12,Apparel,Online,Returned,FedEx,Amsterdam,High,996.16,976.04
814016,SKU_1755,T-shirt,11,"2020-02-18 02:00:00",17.31,59467.0,Netherlands,0.21,"Bank Transfer",17.51,Apparel,Online,"Not Returned",FedEx,London,High,188.1,170.59
216421,SKU_1686,T-shirt,11,"2020-02-18 03:00:00",27.7,35256.0,France,0.19,paypall,16.27,Apparel,In-store,"Not Returned",FedEx,London,High,302.61,286.34
886237,SKU_1432,"Office Chair",42,"2020-02-18 09:00:00",78.06,72525.0,Netherlands,0.44,paypall,5.9,Apparel,Online,"Not Returned",FedEx,London,High,3260.04,3254.14
224040,SKU_1375,"Wall Clock",40,"2020-02-18 13:00:00",50.42,15865.0,"United States",0.15,paypall,10.03,Apparel,Online,"Not Returned",DHL,Amsterdam,Low,2010.8,2000.77
768406,SKU_1600,Notebook,21,"2020-02-18 14:00:00",35.98,21162.0,Norway,0.28,"Credit Card",25.67,Apparel,In-store,"Not Returned",UPS,Rome,Medium,749.7,724.03
890756,SKU_1232,"USB Cable",26,"2020-02-18 18:00:00",62.12,46266.0,Spain,0.45,"Bank Transfer",24.72,Apparel,Online,"Not Returned",FedEx,Amsterdam,Medium,1603.42,1578.7
895543,SKU_1955,Notebook,15,"2020-02-18 20:00:00",24.2,18831.0,Italy,0.19,"Credit Card",19.5,Apparel,In-store,Returned,FedEx,Paris,Medium,360.15,340.65
843246,SKU_1063,Backpack,44,"2020-02-19 02:00:00",42.13,84764.0,France,0.45,paypall,15.57,Apparel,In-store,"Not Returned",FedEx,Amsterdam,Low,1833.92,1818.35
899666,SKU_1825,"Wall Clock",1,"2020-02-19 06:00:00",92.32,87923.0,Netherlands,0.06,"Credit Card",27.3,Apparel,In-store,"Not Returned",UPS,Berlin,Medium,92.26,64.96
635242,SKU_1088,Notebook,48,"2020-02-19 11:00:00",40.05,93015.0,Australia,0.39,"Bank Transfer",28.32,Apparel,Online,"Not Returned",DHL,Rome,High,1903.68,1875.36
441383,SKU_1429,"Wall Clock",44,"2020-02-19 12:00:00",2.69,21596.0,France,0.11,"Credit Card",28.27,Apparel,In-store,"Not Returned",DHL,Paris,High,113.52,85.25
928533,SKU_1340,"Wireless Mouse",3,"2020-02-19 18:00:00",37.29,28032.0,Italy,0.18,paypall,6.63,Apparel,Online,"Not Returned",UPS,Rome,Medium,111.33,104.7
341983,SKU_1696,"Wireless Mouse",23,"2020-02-20 05:00:00",99.59,13940.0,France,0.07,"Credit Card",14.65,Apparel,In-store,Returned,"Royal Mail",London,High,2288.96,2274.31
666821,SKU_1733,"Wall Clock",17,"2020-02-20 06:00:00",69.78,57052.0,Sweden,0.47,"Credit Card",15.04,Apparel,In-store,"Not Returned","Royal Mail",Paris,High,1178.27,1163.23
888260,SKU_1739,"Blue Pen",8,"2020-02-20 07:00:00",79.83,27551.0,Germany,0.5,"Bank Transfer",6.11,Apparel,Online,"Not Returned",UPS,Rome,High,634.64,628.53
671650,SKU_1298,T-shirt,21,"2020-02-20 14:00:00",93.87,23760.0,"United Kingdom",0.47,"Bank Transfer",28.03,Apparel,Online,"Not Returned",FedEx,Amsterdam,High,1961.4,1933.37
556292,SKU_1061,"USB Cable",39,"2020-02-21 05:00:00",17.38,25946.0,Portugal,0.19,paypall,20.18,Apparel,Online,"Not Returned",FedEx,London,Medium,670.41,650.23
872042,SKU_1612,"Wireless Mouse",3,"2020-02-21 07:00:00",78.05,90626.0,Italy,0.27,"Credit Card",22.25,Apparel,Online,"Not Returned",UPS,Rome,Low,233.34,211.09
529474,SKU_1887,"Office Chair",20,"2020-02-21 11:00:00",35.08,12286.0,France,0.09,paypall,27.67,Apparel,Online,"Not Returned",UPS,Rome,High,699.8,672.13
886667,SKU_1143,Notebook,41,"2020-02-21 17:00:00",49.78,83820.0,Spain,0.48,paypall,8.76,Apparel,Online,"Not Returned",UPS,London,Low,2021.3,2012.54
988266,SKU_1606,Backpack,21,"2020-02-21 22:00:00",26.47,GUEST,Italy,0.08,paypall,26.55,Apparel,Online,"Not Returned","Royal Mail",Paris,Low,554.19,527.64
872608,SKU_1638,"USB Cable",22,"2020-02-22 04:00:00",94.11,61245.0,Spain,0.21,"Bank Transfer",29.41,Apparel,Online,"Not Returned","Royal Mail",Amsterdam,Medium,2065.8,2036.39
143925,SKU_1017,Backpack,11,"2020-02-22 07:00:00",21.53,37851.0,Norway,0.22,"Credit Card",12.82,Apparel,In-store,"Not Returned",UPS,Amsterdam,High,234.41,221.59
622244,SKU_1860,"Wall Clock",3,"2020-02-22 18:00:00",81.54,72898.0,Italy,0.41,"Credit Card",9.82,Apparel,In-store,"Not Returned",FedEx,Amsterdam,Low,243.39,233.57
779290,SKU_1295,"Wall Clock",42,"2020-02-22 20:00:00",43.26,10699.0,Netherlands,0.21,paypall,18.35,Apparel,In-store,"Not Returned",UPS,Paris,Low,1808.1,1789.75
838345,SKU_1208,Notebook,18,"2020-02-23 02:00:00",3.55,84308.0,Portugal,0.39,"Credit Card",21.38,Apparel,Online,"Not Returned","Royal Mail",Paris,Medium,56.88,35.5
577272,SKU_1165,"Office Chair",36,"2020-02-23 03:00:00",8.62,14251.0,Spain,0.24,"Bank Transfer",18.19,Apparel,Online,"Not Returned",FedEx,Berlin,Low,301.68,283.49
435484,SKU_1237,"Blue Pen",47,"2020-02-23 11:00:00",52.57,30493.0,Spain,0.23,paypall,13.03,Apparel,In-store,"Not Returned",DHL,London,Medium,2459.98,2446.95
611937,SKU_1859,Backpack,8,"2020-02-23 22:00:00",60.39,66543.0,Netherlands,0.18,"Credit Card",10.35,Apparel,Online,"Not Returned",DHL,Rome,Low,481.68,471.33
590025,SKU_1533,Headphones,8,"2020-02-24 09:00:00",71.78,51522.0,"United States",0.23,"Credit Card",27.29,Apparel,Online,"Not Returned",UPS,Berlin,High,572.4,545.11
443054,SKU_1857,Headphones,44,"2020-02-24 11:00:00",95.83,18732.0,Belgium,0.11,"Credit Card",28.89,Apparel,In-store,"Not Returned",UPS,Paris,Low,4211.68,4182.79
313942,SKU_1369,Backpack,18,"2020-02-25 02:00:00",20.27,79062.0,Portugal,0.41,paypall,27.12,Apparel,In-store,"Not Returned","Royal Mail",Berlin,Low,357.48,330.36
364480,SKU_1996,"Office Chair",41,"2020-02-25 03:00:00",41.41,80689.0,Germany,0.1,"Bank Transfer",8.27,Apparel,In-store,"Not Returned",DHL,Amsterdam,Medium,1693.71,1685.44
381173,SKU_1580,"USB Cable",30,"2020-02-25 06:00:00",26.77,99170.0,Australia,0.34,"Bank Transfer",6.19,Apparel,Online,"Not Returned",DHL,Berlin,High,792.9,786.71
784846,SKU_1919,"Blue Pen",46,"2020-02-25 15:00:00",78.43,43541.0,Sweden,0.45,"Bank Transfer",26.72,Apparel,Online,"Not Returned",DHL,Rome,Medium,3587.08,3560.36
302967,SKU_1615,Notebook,25,"2020-02-25 17:00:00",52.25,35108.0,Portugal,0,paypall,12.83,Apparel,Online,"Not Returned",UPS,Berlin,High,1306.25,1293.42
491182,SKU_1821,Headphones,40,"2020-02-25 20:00:00",17.54,60119.0,Spain,0.42,paypall,13.18,Apparel,Online,"Not Returned",DHL,London,High,684.8,671.62
382753,SKU_1074,"Wireless Mouse",43,"2020-02-26 05:00:00",18.9,44705.0,Australia,0.36,"Credit Card",10.36,Apparel,Online,"Not Returned",FedEx,Rome,Medium,797.22,786.86
486858,SKU_1156,"Blue Pen",19,"2020-02-26 11:00:00",84.57,98776.0,Spain,0.25,"Bank Transfer",15.39,Apparel,In-store,"Not Returned",FedEx,Rome,Medium,1602.08,1586.69
695603,SKU_1080,"Desk Lamp",1,"2020-02-26 13:00:00",65.67,39973.0,Spain,0.09,"Bank Transfer",28.29,Apparel,Online,"Not Returned",UPS,Amsterdam,High,65.58,37.29
114153,SKU_1085,"Blue Pen",43,"2020-02-26 16:00:00",72.18,31288.0,Belgium,0.06,paypall,28.06,Apparel,Online,"Not Returned",FedEx,Paris,Medium,3101.16,3073.1
225885,SKU_1193,"Blue Pen",5,"2020-02-27 03:00:00",85.41,92398.0,France,0.09,"Credit Card",24.37,Apparel,Online,"Not Returned","Royal Mail",London,Medium,426.6,402.23
191751,SKU_1696,Notebook,47,"2020-02-27 08:00:00",59.04,49678.0,"United States",0.32,"Credit Card",29.34,Apparel,In-store,"Not Returned",UPS,London,High,2759.84,2730.5
795275,SKU_1629,"Wireless Mouse",23,"2020-02-27 11:00:00",4.61,67770.0,Sweden,0.31,paypall,16.34,Apparel,In-store,"Not Returned",FedEx,Berlin,Low,98.9,82.56
923651,SKU_1437,T-shirt,23,"2020-02-27 12:00:00",62.38,42602.0,Germany,0.17,"Credit Card",10.37,Apparel,In-store,"Not Returned",DHL,Rome,High,1430.83,1420.46
479862,SKU_1635,"White Mug",49,"2020-02-28 16:00:00",32.64,15121.0,Germany,0.25,"Credit Card",9.46,Apparel,In-store,"Not Returned","Royal Mail",Berlin,Medium,1587.11,1577.65
611411,SKU_1892,Backpack,44,"2020-02-29 04:00:00",61.45,18066.0,Netherlands,0.02,paypall,8.76,Apparel,In-store,"Not Returned",UPS,Berlin,High,2702.92,2694.16
140738,SKU_1105,"Blue Pen",39,"2020-02-29 08:00:00",62.77,59135.0,Norway,0.26,paypall,17.04,Apparel,In-store,"Not Returned",FedEx,Paris,Low,2437.89,2420.85
280760,SKU_1426,"Office Chair",25,"2020-02-29 10:00:00",70.31,71859.0,"United States",0.07,"Credit Card",19.31,Apparel,In-store,"Not Returned",UPS,London,High,1756,1736.69
566725,SKU_1915,"Blue Pen",26,"2020-02-29 12:00:00",52.09,14943.0,France,0.22,"Credit Card",11.77,Apparel,In-store,"Not Returned",FedEx,Paris,High,1348.62,1336.85
763937,SKU_1097,"USB Cable",44,"2020-02-29 13:00:00",89.54,93718.0,"United States",0.22,paypall,27.7,Apparel,Online,"Not Returned","Royal Mail",Berlin,Low,3930.08,3902.38
398512,SKU_1663,"White Mug",27,"2020-02-29 18:00:00",23.08,45215.0,Spain,0.3,"Bank Transfer",5.7,Apparel,In-store,"Not Returned","Royal Mail",Berlin,Medium,615.06,609.36
762143,SKU_1475,Notebook,4,"2020-02-29 19:00:00",25.21,32290.0,"United States",0.2,"Bank Transfer",26.96,Apparel,In-store,"Not Returned","Royal Mail",Paris,Low,100.04,73.08
871253,SKU_1296,Backpack,42,"2020-02-29 23:00:00",54.87,43964.0,Norway,0,"Credit Card",22.76,Apparel,Online,"Not Returned",DHL,London,Medium,2304.54,2281.78
604471,SKU_1633,"USB Cable",37,"2020-03-01 00:00:00",5.97,57652.0,Sweden,0.45,"Credit Card",25.53,Apparel,In-store,"Not Returned",FedEx,Berlin,Medium,204.24,178.71
906388,SKU_1377,T-shirt,36,"2020-03-01 02:00:00",79.82,34340.0,Belgium,0.09,paypall,16.95,Apparel,In-store,"Not Returned",FedEx,Rome,Medium,2870.28,2853.33
643385,SKU_1243,Backpack,34,"2020-03-01 08:00:00",11.67,GUEST,Spain,0.17,"Bank Transfer",21.47,Apparel,In-store,"Not Returned","Royal Mail",MAIN,Medium,391,369.53
765755,SKU_1243,"Wireless Mouse",47,"2020-03-01 09:00:00",89.34,54713.0,Belgium,0.14,"Credit Card",5.57,Apparel,In-store,"Not Returned",FedEx,London,Low,4192.4,4186.83
247313,SKU_1970,"White Mug",49,"2020-03-01 10:00:00",56.78,15241.0,France,0.31,"Credit Card",11.71,Apparel,In-store,"Not Returned",FedEx,Amsterdam,High,2767.03,2755.32
990324,SKU_1391,"Blue Pen",24,"2020-03-01 11:00:00",54.29,78636.0,Portugal,0.08,paypall,7.13,Apparel,In-store,Returned,"Royal Mail",London,Low,1301.04,1293.91
857907,SKU_1007,"Office Chair",17,"2020-03-01 17:00:00",39.28,52981.0,Portugal,0.15,paypall,23.45,Apparel,Online,"Not Returned",UPS,Berlin,High,665.21,641.76
414997,SKU_1445,"USB Cable",5,"2020-03-01 18:00:00",77.86,74516.0,Norway,0.36,paypall,24.34,Apparel,In-store,"Not Returned","Royal Mail",Rome,Medium,387.5,363.16
