InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,Total,NetTotal
475713,SKU_1314,"Wall Clock",26,"2020-01-06 22:00:00",11.49,83421.0,France,0.21,"Credit Card",18.94,Apparel,Online,"Not Returned",DHL,Paris,Medium,293.28,274.34
938688,SKU_1494,"Desk Lamp",8,"2020-01-06 23:00:00",84.06,62215.0,Sweden,0.25,"Credit Card",13.35,Stationery,Online,"Not Returned",UPS,Paris,Medium,670.48,657.13
921654,SKU_1470,"Blue Pen",18,"2020-01-07 01:00:00",36,24841.0,Netherlands,0.16,"Credit Card",17.99,Accessories,In-store,"Not Returned",FedEx,Rome,High,645.12,627.13
701661,SKU_1741,"Desk Lamp",34,"2020-01-07 02:00:00",59.68,25661.0,Norway,0.34,"Credit Card",15.93,Stationery,Online,"Not Returned",DHL,London,Medium,2017.56,2001.63
589570,SKU_1733,"Wall Clock",40,"2020-01-07 04:00:00",16.31,72722.0,Italy,0.3,"Credit Card",6.51,Apparel,Online,"Not Returned",DHL,Paris,Medium,640.4,633.89
556551,SKU_1632,"USB Cable",9,"2020-01-07 05:00:00",3,37447.0,Spain,0.41,"Credit Card",5.01,Accessories,In-store,"Not Returned",DHL,Berlin,Medium,23.31,18.3
373109,SKU_1671,"White Mug",20,"2020-01-07 06:00:00",28.4,44898.0,Netherlands,0.49,"Credit Card",28.77,Electronics,Online,"Not Returned",UPS,Amsterdam,Medium,558.2,529.43
124538,SKU_1782,T-shirt,40,"2020-01-07 07:00:00",33.55,48163.0,Australia,0.28,"Bank Transfer",10.63,Furniture,In-store,"Not Returned",UPS,Rome,Low,1330.8,1320.17
994498,SKU_1997,Headphones,47,"2020-01-07 08:00:00",16.09,25641.0,Italy,0.42,"Credit Card",6.17,Electronics,In-store,Returned,"Royal Mail",Berlin,Low,736.49,730.32
301664,SKU_1330,"White Mug",46,"2020-01-07 09:00:00",76.94,96058.0,"United Kingdom",0.04,"Credit Card",25.4,Electronics,In-store,"Not Returned",FedEx,Berlin,Medium,3537.4,3512
591234,SKU_1193,"Wall Clock",2,"2020-01-07 10:00:00",65.92,73431.0,Sweden,0.46,"Credit Card",13.12,Furniture,Online,"Not Returned",UPS,Berlin,High,130.92,117.8
999684,SKU_1729,"Blue Pen",43,"2020-01-07 11:00:00",21.13,10263.0,Sweden,0.07,"Bank Transfer",12.09,Accessories,In-store,"Not Returned","Royal Mail",Berlin,High,905.58,893.49
239182,SKU_1190,T-shirt,39,"2020-01-07 12:00:00",16.36,97116.0,Italy,0.02,paypall,24.95,Furniture,In-store,"Not Returned","Royal Mail",Paris,Medium,637.26,612.31
572525,SKU_1251,"Wall Clock",21,"2020-01-07 13:00:00",49.16,40318.0,Portugal,0.36,"Credit Card",25.76,Furniture,In-store,"Not Returned",DHL,Amsterdam,Low,1024.8,999.04
258338,SKU_1737,"Blue Pen",14,"2020-01-07 14:00:00",85.66,99357.0,"United Kingdom",0.02,"Bank Transfer",7.49,Electronics,Online,"Not Returned",UPS,Amsterdam,Medium,1198.96,1191.47
284064,SKU_1000,"Blue Pen",30,"2020-01-07 15:00:00",38.2,35788.0,France,0.42,"Bank Transfer",19.99,Stationery,In-store,"Not Returned",UPS,Berlin,Low,1133.4,1113.41
314020,SKU_1458,"White Mug",42,"2020-01-07 16:00:00",63.34,27891.0,"United States",0.42,paypall,10.89,Accessories,Online,"Not Returned",DHL,London,Medium,2642.64,2631.75
723094,SKU_1644,"Blue Pen",46,"2020-01-07 17:00:00",23.1,11617.0,"United States",0,paypall,27.63,Furniture,In-store,"Not Returned","Royal Mail",Rome,Low,1062.6,1034.97
997421,SKU_1089,Notebook,17,"2020-01-07 18:00:00",90.61,53537.0,Italy,0.18,paypall,14.91,Furniture,Online,"Not Returned","Royal Mail",Paris,High,1537.31,1522.4
715270,SKU_1517,T-shirt,33,"2020-01-07 19:00:00",81.72,99835.0,Portugal,0.29,"Bank Transfer",15.35,Stationery,In-store,"Not Returned",UPS,Paris,Medium,2687.19,2671.84
745914,SKU_1482,"White Mug",11,"2020-01-07 20:00:00",83.38,60352.0,Spain,0.35,"Credit Card",21.57,Electronics,Online,Returned,DHL,Berlin,Medium,913.33,891.76
219176,SKU_1755,"White Mug",42,"2020-01-07 21:00:00",2.07,72043.0,"United Kingdom",0.14,"Credit Card",8.46,Electronics,Online,"Not Returned",FedEx,Rome,Medium,81.06,72.6
318126,SKU_1644,Headphones,48,"2020-01-07 22:00:00",49.42,75448.0,France,0.15,"Bank Transfer",14.8,Electronics,In-store,"Not Returned",FedEx,Berlin,High,2364.96,2350.16
222409,SKU_1072,Headphones,8,"2020-01-08 00:00:00",84.97,94303.0,Netherlands,0.42,"Credit Card",5.05,Furniture,In-store,"Not Returned","Royal Mail",Amsterdam,Medium,676.4,671.35
647707,SKU_1155,"Wall Clock",4,"2020-01-08 01:00:00",18.03,23776.0,Australia,0.12,paypall,19.85,Accessories,Online,"Not Returned","Royal Mail",Paris,High,71.64,51.79
353618,SKU_1722,"Office Chair",39,"2020-01-08 02:00:00",72.72,32464.0,Italy,0.11,"Credit Card",24.11,Stationery,In-store,"Not Returned","Royal Mail",Rome,Medium,2831.79,2807.68
869598,SKU_1068,"White Mug",42,"2020-01-08 03:00:00",25.56,43533.0,Italy,0.27,"Bank Transfer",10.56,Accessories,In-store,"Not Returned",UPS,Berlin,Medium,1062.18,1051.62
150015,SKU_1470,Backpack,11,"2020-01-08 04:00:00",83.63,78931.0,France,0.35,"Credit Card",10.51,Apparel,Online,"Not Returned",DHL,London,Low,916.08,905.57
872838,SKU_1491,"Wall Clock",21,"2020-01-08 05:00:00",32.07,GUEST,Belgium,0.01,"Credit Card",9.79,Stationery,In-store,"Not Returned",FedEx,Paris,Medium,673.26,663.47
222096,SKU_1299,T-shirt,4,"2020-01-08 06:00:00",5.05,58610.0,Norway,0.1,paypall,13.41,Stationery,Online,"Not Returned",DHL,Rome,Medium,19.8,6.39
731347,SKU_1143,"Office Chair",47,"2020-01-08 07:00:00",5.68,20524.0,"United Kingdom",0.49,paypall,28.5,Apparel,In-store,"Not Returned",DHL,Paris,Medium,243.93,215.43
210687,SKU_1205,"Office Chair",13,"2020-01-08 09:00:00",89.57,92943.0,Portugal,0.47,"Credit Card",8.81,Apparel,Online,"Not Returned",UPS,Rome,High,1158.3,1149.49
974371,SKU_1917,Backpack,31,"2020-01-08 10:00:00",74.85,17169.0,France,0.01,"Credit Card",9.29,Electronics,Online,"Not Returned","Royal Mail",Paris,Medium,2320.04,2310.75
511357,SKU_1712,"Wireless Mouse",4,"2020-01-08 11:00:00",97.17,37427.0,Sweden,0.38,"Credit Card",27.23,Furniture,Online,"Not Returned",FedEx,Berlin,Low,387.16,359.93
835716,SKU_1750,"Desk Lamp",16,"2020-01-08 12:00:00",91.5,25077.0,France,0.33,paypall,10.81,Furniture,In-store,"Not Returned",UPS,Berlin,Low,1458.72,1447.91
205878,SKU_1406,Notebook,40,"2020-01-08 13:00:00",71.99,61731.0,Norway,0.2,"Bank Transfer",8.09,Accessories,Online,Returned,FedEx,Rome,Low,2871.6,2863.51
827270,SKU_1938,"White Mug",49,"2020-01-08 14:00:00",2.23,44711.0,Spain,0.36,"Credit Card",14.89,Stationery,In-store,"Not Returned",DHL,London,High,91.63,76.74
298286,SKU_1579,"Wireless Mouse",42,"2020-01-08 15:00:00",19.62,46971.0,Netherlands,0.28,paypall,24.27,Electronics,In-store,"Not Returned","Royal Mail",Paris,Medium,812.28,788.01
873290,SKU_1682,"Wall Clock",22,"2020-01-08 16:00:00",22.65,20383.0,"United Kingdom",0.32,"Credit Card",15.26,Accessories,In-store,"Not Returned",FedEx,Amsterdam,Medium,491.26,476
874684,SKU_1921,"Desk Lamp",30,"2020-01-08 17:00:00",28.71,54324.0,Italy,0.1,"Credit Card",18.43,Accessories,Online,"Not Returned","Royal Mail",Paris,High,858.3,839.87
264899,SKU_1296,Backpack,16,"2020-01-08 18:00:00",27.83,90909.0,"United Kingdom",0.24,"Bank Transfer",16.59,Stationery,In-store,"Not Returned",UPS,Paris,Low,441.44,424.85
424767,SKU_1581,"White Mug",4,"2020-01-08 19:00:00",19.9,22909.0,Sweden,0.17,paypall,5.99,Electronics,In-store,"Not Returned",UPS,Rome,Medium,78.92,72.93
961882,SKU_1798,"Wall Clock",25,"2020-01-08 20:00:00",49.1,58651.0,Germany,0.46,"Bank Transfer",25.2,Electronics,In-store,"Not Returned",UPS,Paris,Low,1216,1190.8
979858,SKU_1528,"White Mug",39,"2020-01-08 21:00:00",96.14,48100.0,Italy,0.1,"Credit Card",25.18,Electronics,Online,"Not Returned","Royal Mail",Berlin,Low,3745.56,3720.38
479989,SKU_1136,Headphones,42,"2020-01-08 22:00:00",5.56,58025.0,Italy,0.29,"Bank Transfer",7.77,Accessories,In-store,"Not Returned","Royal Mail",Berlin,Medium,221.34,213.57
515515,SKU_1218,Backpack,45,"2020-01-08 23:00:00",17.82,37608.0,Spain,0.42,paypall,26.82,Electronics,Online,Returned,FedEx,Rome,High,783,756.18
143585,SKU_1822,"Wall Clock",48,"2020-01-09 00:00:00",37.1,77521.0,Sweden,0.16,"Bank Transfer",28.1,Electronics,In-store,"Not Returned",UPS,Amsterdam,Medium,1773.12,1745.02
471369,SKU_1517,"White Mug",23,"2020-01-09 01:00:00",61.35,26697.0,"United Kingdom",0.22,"Credit Card",28.16,Electronics,Online,"Not Returned","Royal Mail",Berlin,High,1405.99,1377.83
164044,SKU_1709,"Office Chair",46,"2020-01-09 02:00:00",14.32,81596.0,"United States",0.19,paypall,11.89,Stationery,In-store,"Not Returned","Royal Mail",Amsterdam,High,649.98,638.09
542296,SKU_1447,Headphones,45,"2020-01-09 03:00:00",56.42,GUEST,Germany,0.42,"Bank Transfer",25.27,Apparel,Online,Returned,UPS,Berlin,Medium,2520,2494.73
209556,SKU_1131,Headphones,2,"2020-01-09 04:00:00",14.2,91737.0,"United States",0.46,"Bank Transfer",6.51,Furniture,Online,"Not Returned","Royal Mail",London,High,27.48,20.97
626981,SKU_1362,Backpack,32,"2020-01-09 05:00:00",21.19,47742.0,Australia,0.47,"Bank Transfer",16.79,Furniture,Online,"Not Returned",DHL,Rome,Low,663.04,646.25
981691,SKU_1962,Backpack,3,"2020-01-09 06:00:00",2.73,GUEST,Portugal,0.09,"Credit Card",17.4,Accessories,In-store,"Not Returned",UPS,MAIN,High,7.92,-9.48
300235,SKU_1695,T-shirt,8,"2020-01-09 08:00:00",26.85,41093.0,Sweden,0.12,"Bank Transfer",17.41,Electronics,In-store,"Not Returned",DHL,Paris,Medium,213.84,196.43
125939,SKU_1017,"USB Cable",39,"2020-01-09 09:00:00",61.55,90478.0,Netherlands,0.27,"Bank Transfer",26.19,Accessories,In-store,"Not Returned",FedEx,Berlin,Low,2389.92,2363.73
252906,SKU_1415,"Office Chair",4,"2020-01-09 10:00:00",25.53,14917.0,Sweden,0.12,"Credit Card",17.47,Furniture,Online,"Not Returned","Royal Mail",Rome,Low,101.64,84.17
642335,SKU_1724,Notebook,27,"2020-01-09 11:00:00",92.74,58567.0,Australia,0.45,"Bank Transfer",26.28,Electronics,In-store,"Not Returned",UPS,Berlin,Medium,2491.83,2465.55
388249,SKU_1559,"Wireless Mouse",36,"2020-01-09 12:00:00",5.48,39410.0,Italy,0.07,"Bank Transfer",6.8,Furniture,Online,"Not Returned",UPS,Paris,Low,194.76,187.96
175766,SKU_1540,T-shirt,48,"2020-01-09 13:00:00",49.92,33164.0,Germany,0.15,paypall,5.24,Electronics,In-store,Returned,FedEx,Paris,Low,2388.96,2383.72
508923,SKU_1927,"White Mug",48,"2020-01-09 14:00:00",33.36,70633.0,Norway,0.41,paypall,24.94,Furniture,In-store,"Not Returned","Royal Mail",Berlin,Low,1581.6,1556.66
515192,SKU_1152,Notebook,9,"2020-01-09 15:00:00",37.21,82942.0,"United States",0.33,"Credit Card",10.93,Stationery,Online,Returned,FedEx,Berlin,Medium,331.92,320.99
668550,SKU_1331,Notebook,8,"2020-01-09 16:00:00",11,92576.0,Netherlands,0.26,"Credit Card",22.73,Furniture,In-store,"Not Returned",DHL,Berlin,Low,85.92,63.19
487261,SKU_1749,Notebook,14,"2020-01-09 17:00:00",39.81,87074.0,Italy,0.12,"Bank Transfer",22.6,Stationery,Online,"Not Returned","Royal Mail",London,Medium,555.66,533.06
910208,SKU_1318,"USB Cable",49,"2020-01-09 18:00:00",73.62,52179.0,"United States",0.45,"Credit Card",29.87,Electronics,Online,"Not Returned",DHL,London,High,3585.33,3555.46
785440,SKU_1776,"Wireless Mouse",38,"2020-01-09 19:00:00",68.71,24634.0,"United States",0.28,"Bank Transfer",23.26,Stationery,Online,"Not Returned",FedEx,Rome,High,2600.34,2577.08
752664,SKU_1198,"Office Chair",3,"2020-01-09 20:00:00",91.96,87303.0,"United States",0.49,"Credit Card",14.46,Apparel,In-store,"Not Returned",FedEx,Berlin,Low,274.41,259.95
554589,SKU_1525,Headphones,45,"2020-01-09 21:00:00",6.88,47080.0,Sweden,0.38,"Bank Transfer",23.49,Stationery,Online,"Not Returned",DHL,Rome,Low,292.5,269.01
237848,SKU_1787,Headphones,10,"2020-01-09 22:00:00",90.41,17613.0,France,0.44,paypall,20.95,Accessories,Online,"Not Returned",UPS,Paris,Medium,899.7,878.75
717075,SKU_1979,"White Mug",33,"2020-01-09 23:00:00",45.68,26578.0,Netherlands,0.48,paypall,13.9,Apparel,In-store,"Not Returned",FedEx,London,Medium,1491.6,1477.7
227948,SKU_1009,"Office Chair",18,"2020-01-10 00:00:00",42.63,GUEST,"United States",0.3,"Credit Card",19.69,Stationery,In-store,"Not Returned",UPS,Amsterdam,Low,761.94,742.25
679304,SKU_1138,T-shirt,38,"2020-01-10 01:00:00",43.62,22601.0,Germany,0.28,"Credit Card",23.87,Stationery,Online,"Not Returned",DHL,Rome,Low,1646.92,1623.05
502690,SKU_1166,Backpack,27,"2020-01-10 02:00:00",69.79,62939.0,Germany,0.31,"Bank Transfer",22.87,Accessories,In-store,"Not Returned","Royal Mail",Paris,Medium,1875.96,1853.09
599046,SKU_1146,"White Mug",30,"2020-01-10 03:00:00",45.35,65807.0,Belgium,0.24,"Credit Card",26.7,Apparel,In-store,"Not Returned",FedEx,Rome,Low,1353.3,1326.6
551269,SKU_1402,Backpack,10,"2020-01-10 04:00:00",97.8,16090.0,Australia,0.27,"Credit Card",9.03,Accessories,In-store,"Not Returned",DHL,Amsterdam,Medium,975.3,966.27
121959,SKU_1756,"Office Chair",40,"2020-01-10 05:00:00",68.35,59504.0,Australia,0.2,"Credit Card",10.7,Apparel,In-store,"Not Returned",UPS,Paris,Medium,2726,2715.3
760890,SKU_1938,"Desk Lamp",40,"2020-01-10 06:00:00",60.98,45168.0,Belgium,0.33,"Credit Card",22.52,Accessories,In-store,"Not Returned",DHL,Berlin,Medium,2426,2403.48
850216,SKU_1444,Headphones,14,"2020-01-10 07:00:00",16.59,27505.0,Germany,0.11,"Bank Transfer",15.23,Furniture,In-store,"Not Returned",DHL,Amsterdam,High,230.72,215.49
890180,SKU_1069,"USB Cable",47,"2020-01-10 08:00:00",24.55,73136.0,France,0.35,paypall,9.58,Electronics,In-store,Returned,FedEx,Amsterdam,High,1137.4,1127.82
328576,SKU_1327,"Wall Clock",7,"2020-01-10 09:00:00",68.38,GUEST,Netherlands,0.14,"Credit Card",16.63,Electronics,Online,"Not Returned",FedEx,Paris,Medium,477.68,461.05
637833,SKU_1832,"Blue Pen",11,"2020-01-10 10:00:00",38.46,96110.0,Portugal,0.06,"Credit Card",11.19,Apparel,Online,"Not Returned",DHL,Paris,Low,422.4,411.21
265838,SKU_1918,"White Mug",31,"2020-01-10 11:00:00",76.92,40269.0,France,0.31,"Bank Transfer",27.18,Accessories,Online,"Not Returned",FedEx,London,Medium,2374.91,2347.73
435674,SKU_1615,"USB Cable",26,"2020-01-10 12:00:00",43.43,43144.0,Norway,0.4,"Credit Card",14.71,Stationery,In-store,"Not Returned",UPS,Berlin,High,1118.78,1104.07
979989,SKU_1228,"Wireless Mouse",22,"2020-01-10 13:00:00",87.31,62769.0,Netherlands,0.19,"Credit Card",14.6,Furniture,Online,"Not Returned",UPS,Rome,Low,1916.64,1902.04
161087,SKU_1827,"Office Chair",6,"2020-01-10 14:00:00",60.02,58309.0,"United Kingdom",0.27,"Bank Transfer",15.49,Apparel,Online,"Not Returned",FedEx,London,High,358.5,343.01
693128,SKU_1649,"White Mug",20,"2020-01-10 15:00:00",84.59,GUEST,Australia,0.49,paypall,22.17,Furniture,Online,"Not Returned",FedEx,MAIN,Low,1682,1659.83
218451,SKU_1318,"Wall Clock",43,"2020-01-10 16:00:00",88.21,36263.0,Germany,0.19,"Credit Card",15.59,Furniture,In-store,"Not Returned","Royal Mail",Amsterdam,Low,3784.86,3769.27
547600,SKU_1897,"White Mug",15,"2020-01-10 17:00:00",33.59,28493.0,Germany,0.05,"Credit Card",10.87,Furniture,Online,"Not Returned",UPS,Paris,Low,503.1,492.23
937437,SKU_1035,T-shirt,29,"2020-01-10 18:00:00",39.91,43644.0,Germany,0.1,"Bank Transfer",10.42,Stationery,In-store,"Not Returned",FedEx,Amsterdam,Low,1154.49,1144.07
539792,SKU_1629,"Wall Clock",31,"2020-01-10 19:00:00",72.68,17586.0,Germany,0.47,"Bank Transfer",25.65,Apparel,Online,"Not Returned",UPS,Berlin,High,2238.51,2212.86
139353,SKU_1254,"Wireless Mouse",10,"2020-01-10 20:00:00",13.14,97802.0,France,0.18,paypall,15.02,Electronics,In-store,"Not Returned",DHL,Amsterdam,High,129.6,114.58
293075,SKU_1312,"Office Chair",14,"2020-01-10 21:00:00",15.27,32750.0,Belgium,0.36,"Credit Card",13.18,Accessories,In-store,"Not Returned",DHL,Amsterdam,Low,208.74,195.56
314283,SKU_1961,"Blue Pen",9,"2020-01-10 22:00:00",82.35,54903.0,Belgium,0.25,"Credit Card",28.06,Accessories,Online,"Not Returned",UPS,Paris,Medium,738.9,710.84
414877,SKU_1334,"Desk Lamp",24,"2020-01-10 23:00:00",2.27,57019.0,Italy,0.26,"Credit Card",20.52,Electronics,In-store,"Not Returned",FedEx,Rome,High,48.24,27.72
165318,SKU_1019,Headphones,37,"2020-01-11 00:00:00",4.72,65646.0,Germany,0.07,paypall,27.76,Stationery,In-store,"Not Returned",UPS,Paris,High,172.05,144.29
865313,SKU_1297,T-shirt,28,"2020-01-11 01:00:00",57.98,40868.0,Belgium,0.09,"Credit Card",24.25,Furniture,Online,"Not Returned",DHL,Rome,Low,1620.92,1596.67
582690,SKU_1020,"Wireless Mouse",19,"2020-01-11 02:00:00",96.33,79860.0,Netherlands,0.14,paypall,26.75,Apparel,Online,Returned,FedEx,Rome,High,1827.61,1800.86
516880,SKU_1477,"Wireless Mouse",29,"2020-01-11 03:00:00",93.34,85820.0,France,0.1,"Credit Card",27.69,Electronics,In-store,"Not Returned",FedEx,London,High,2703.96,2676.27
691460,SKU_1767,T-shirt,20,"2020-01-11 04:00:00",44.66,38192.0,Portugal,0.33,"Credit Card",24.92,Apparel,Online,Returned,DHL,Berlin,Medium,886.6,861.68
840976,SKU_1759,T-shirt,15,"2020-01-11 05:00:00",80.11,53285.0,France,0.26,paypall,29.05,Apparel,In-store,"Not Returned",UPS,Rome,Medium,1197.75,1168.7
881239,SKU_1471,"Office Chair",40,"2020-01-11 06:00:00",69.95,84794.0,Australia,0.35,"Credit Card",20.23,Furniture,Online,"Not Returned",DHL,Rome,High,2784,2763.77
193264,SKU_1961,"USB Cable",36,"2020-01-11 07:00:00",80.56,16744.0,"United States",0.13,"Bank Transfer",19.72,Accessories,Online,"Not Returned",DHL,Amsterdam,High,2895.48,2875.76
870746,SKU_1677,"White Mug",32,"2020-01-11 08:00:00",25.03,47216.0,Norway,0.04,"Bank Transfer",14.01,Accessories,Online,"Not Returned",UPS,Berlin,Low,799.68,785.67
913168,SKU_1469,"Desk Lamp",20,"2020-01-11 09:00:00",33.33,16844.0,Portugal,0.43,paypall,25.47,Apparel,In-store,"Not Returned",UPS,Rome,High,658,632.53
325281,SKU_1348,"USB Cable",21,"2020-01-11 10:00:00",77.91,45122.0,Sweden,0.34,"Credit Card",18.12,Accessories,Online,"Not Returned",UPS,Amsterdam,Low,1628.97,1610.85
737147,SKU_1766,"Office Chair",36,"2020-01-11 11:00:00",28.07,59068.0,Germany,0.45,"Bank Transfer",8.76,Furniture,Online,"Not Returned",UPS,Berlin,Low,994.32,985.56
998613,SKU_1589,"Office Chair",28,"2020-01-11 12:00:00",76.03,29977.0,Spain,0.13,"Bank Transfer",14.05,Electronics,In-store,"Not Returned",DHL,Paris,Medium,2125.2,2111.15
494070,SKU_1964,"Office Chair",38,"2020-01-11 13:00:00",75.52,47079.0,"United States",0.29,"Bank Transfer",25.86,Furniture,Online,"Not Returned",UPS,Rome,Low,2858.74,2832.88
452228,SKU_1791,"Blue Pen",6,"2020-01-11 14:00:00",76.69,44289.0,Italy,0.21,"Credit Card",27.65,Furniture,Online,"Not Returned",UPS,Amsterdam,Medium,458.88,431.23
531839,SKU_1793,Headphones,5,"2020-01-11 15:00:00",44.21,98008.0,Belgium,0.29,"Bank Transfer",11.91,Apparel,Online,"Not Returned",UPS,London,Medium,219.6,207.69
369536,SKU_1385,"Wall Clock",7,"2020-01-11 16:00:00",20.07,76447.0,Norway,0.09,paypall,8.98,Furniture,Online,"Not Returned",UPS,London,Medium,139.86,130.88
417824,SKU_1941,Backpack,45,"2020-01-11 17:00:00",10.47,76764.0,Belgium,0.38,paypall,25.98,Stationery,In-store,"Not Returned",FedEx,Paris,Low,454.05,428.07
357426,SKU_1876,"White Mug",47,"2020-01-11 18:00:00",20.21,80754.0,Portugal,0.03,paypall,21.81,Furniture,Online,Returned,UPS,London,Low,948.46,926.65
277789,SKU_1545,"Blue Pen",24,"2020-01-11 19:00:00",49.59,33675.0,Italy,0.37,paypall,7.11,Accessories,Online,"Not Returned","Royal Mail",London,High,1181.28,1174.17
613153,SKU_1445,"White Mug",35,"2020-01-11 20:00:00",26.84,48451.0,Portugal,0.3,paypall,14.47,Stationery,In-store,"Not Returned","Royal Mail",Berlin,Medium,928.9,914.43
842452,SKU_1982,"Office Chair",29,"2020-01-11 21:00:00",86.01,52913.0,Spain,0.09,"Credit Card",7.07,Apparel,Online,"Not Returned",UPS,Amsterdam,Medium,2491.68,2484.61
225657,SKU_1098,"USB Cable",14,"2020-01-11 23:00:00",74.32,88985.0,Netherlands,0.38,"Credit Card",28.76,Apparel,In-store,"Not Returned","Royal Mail",Paris,Medium,1035.16,1006.4
335167,SKU_1654,"Desk Lamp",35,"2020-01-12 00:00:00",30.31,19125.0,Germany,0.08,"Credit Card",6.06,Furniture,In-store,"Not Returned",UPS,Rome,High,1058.05,1051.99
781669,SKU_1054,T-shirt,4,"2020-01-12 01:00:00",47.54,11839.0,Spain,0.03,"Bank Transfer",8.07,Accessories,In-store,"Not Returned",DHL,Amsterdam,Low,190.04,181.97
580671,SKU_1002,Backpack,18,"2020-01-12 02:00:00",63.78,17819.0,France,0.2,paypall,13.67,Apparel,Online,"Not Returned",UPS,London,Low,1144.44,1130.77
819094,SKU_1331,Notebook,48,"2020-01-12 03:00:00",44.99,40592.0,Portugal,0.15,paypall,7.98,Furniture,Online,"Not Returned",FedEx,Amsterdam,Medium,2152.32,2144.34
170467,SKU_1933,Backpack,22,"2020-01-12 04:00:00",79.66,71700.0,"United Kingdom",0.3,"Credit Card",6.7,Furniture,In-store,"Not Returned","Royal Mail",Paris,Low,1745.92,1739.22
283734,SKU_1434,Notebook,40,"2020-01-12 05:00:00",59.5,38593.0,"United States",0.21,paypall,19.09,Stationery,In-store,"Not Returned","Royal Mail",Berlin,Medium,2371.6,2352.51
722794,SKU_1912,"Wireless Mouse",30,"2020-01-12 06:00:00",60.15,13471.0,Italy,0.36,"Bank Transfer",15.3,Accessories,In-store,"Not Returned",DHL,London,Medium,1793.7,1778.4
209751,SKU_1485,T-shirt,42,"2020-01-12 07:00:00",6.7,21894.0,Portugal,0.19,"Bank Transfer",17.74,Apparel,In-store,"Not Returned",DHL,Rome,Medium,273.42,255.68
481050,SKU_1218,Backpack,43,"2020-01-12 08:00:00",79.64,24920.0,Germany,0.45,"Credit Card",27.67,Furniture,Online,"Not Returned",FedEx,London,High,3405.17,3377.5
911774,SKU_1210,Headphones,15,"2020-01-12 09:00:00",13.24,GUEST,Norway,0.39,"Bank Transfer",29.7,Furniture,In-store,Returned,DHL,MAIN,Medium,192.75,163.05
792517,SKU_1816,"Desk Lamp",43,"2020-01-12 10:00:00",20.85,97126.0,Netherlands,0.3,"Bank Transfer",27.64,Apparel,In-store,"Not Returned",FedEx,Paris,High,883.65,856.01
561079,SKU_1495,Notebook,9,"2020-01-12 11:00:00",12.69,75015.0,"United Kingdom",0.16,paypall,10.64,Stationery,In-store,"Not Returned",DHL,London,Low,112.77,102.13
468452,SKU_1660,"Desk Lamp",20,"2020-01-12 12:00:00",83.7,38443.0,Italy,0.45,"Credit Card",29.97,Apparel,In-store,"Not Returned","Royal Mail",Rome,Low,1665,1635.03
206081,SKU_1231,T-shirt,4,"2020-01-12 13:00:00",88.55,GUEST,Norway,0.35,"Credit Card",28.5,Accessories,Online,"Not Returned",DHL,MAIN,High,352.8,324.3
713333,SKU_1599,Backpack,1,"2020-01-12 14:00:00",97.76,99931.0,Norway,0.4,"Bank Transfer",29.28,Stationery,In-store,"Not Returned","Royal Mail",Rome,Low,97.36,68.08
658986,SKU_1919,"USB Cable",18,"2020-01-12 15:00:00",17.39,97451.0,Spain,0.41,paypall,22.2,Stationery,Online,Returned,FedEx,Paris,High,305.64,283.44
210078,SKU_1722,"Desk Lamp",4,"2020-01-12 16:00:00",85.16,90190.0,Portugal,0.19,paypall,26.56,Accessories,In-store,"Not Returned",UPS,Rome,Low,339.88,313.32
967055,SKU_1734,"Wall Clock",28,"2020-01-12 17:00:00",58.6,10577.0,Spain,0.21,"Credit Card",12.7,Stationery,Online,"Not Returned","Royal Mail",Berlin,Low,1634.92,1622.22
122671,SKU_1807,"Wall Clock",7,"2020-01-12 18:00:00",90.33,87209.0,France,0.15,"Bank Transfer",15.55,Furniture,Online,Returned,UPS,London,Low,631.26,615.71
518400,SKU_1147,"Desk Lamp",14,"2020-01-12 19:00:00",29.94,67413.0,Sweden,0.05,paypall,18.71,Furniture,In-store,"Not Returned","Royal Mail",Amsterdam,High,418.46,399.75
455528,SKU_1206,"Blue Pen",40,"2020-01-12 20:00:00",28.45,38196.0,Sweden,0.38,paypall,27.06,Apparel,In-store,"Not Returned",FedEx,Berlin,Medium,1122.8,1095.74
710490,SKU_1359,"Office Chair",38,"2020-01-12 21:00:00",80.74,59477.0,Germany,0.04,paypall,24.53,Furniture,Online,"Not Returned",DHL,Amsterdam,High,3066.6,3042.07
151663,SKU_1418,"Wireless Mouse",17,"2020-01-12 22:00:00",25.52,63558.0,Australia,0.06,paypall,15.36,Accessories,In-store,"Not Returned",DHL,Paris,Medium,432.82,417.46
115708,SKU_1943,"USB Cable",39,"2020-01-12 23:00:00",8.17,16586.0,"United Kingdom",0.46,"Bank Transfer",7.32,Accessories,In-store,"Not Returned",UPS,London,High,300.69,293.37
978338,SKU_1738,"White Mug",6,"2020-01-13 00:00:00",44.62,73585.0,"United States",0.19,"Credit Card",11.54,Furniture,In-store,"Not Returned",FedEx,London,Medium,266.58,255.04
411955,SKU_1416,Notebook,26,"2020-01-13 01:00:00",60.87,14482.0,"United States",0.49,paypall,29.8,Apparel,In-store,"Not Returned","Royal Mail",London,Low,1569.88,1540.08
