InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,Total,NetTotal
629036,SKU_1813,Headphones,31,"2020-02-03 00:00:00",3.71,16132.0,Netherlands,0.09,"Credit Card",20.91,Furniture,Online,"Not Returned",FedEx,Amsterdam,Low,112.22,91.31
601708,SKU_1143,Backpack,44,"2020-02-03 14:00:00",64.01,36725.0,"United Kingdom",0.46,paypall,25.61,Furniture,Online,"Not Returned","Royal Mail",Rome,Medium,2796.2,2770.59
855195,SKU_1335,"Blue Pen",9,"2020-02-03 19:00:00",82.69,94897.0,Italy,0.21,"Credit Card",15.86,Furniture,Online,"Not Returned","Royal Mail",Berlin,Medium,742.32,726.46
342804,SKU_1376,"Blue Pen",32,"2020-02-04 01:00:00",87.06,40145.0,"United Kingdom",0.11,"Bank Transfer",18.65,Furniture,Online,"Not Returned",DHL,London,Medium,2782.4,2763.75
476965,SKU_1161,Headphones,25,"2020-02-04 02:00:00",91.94,57305.0,Germany,0.26,paypall,7.74,Furniture,In-store,"Not Returned",FedEx,Amsterdam,High,2292,2284.26
515916,SKU_1043,T-shirt,4,"2020-02-04 07:00:00",50.5,28739.0,Sweden,0.32,"Credit Card",11.25,Furniture,In-store,Returned,"Royal Mail",Amsterdam,Medium,200.72,189.47
921052,SKU_1799,Notebook,26,"2020-02-04 08:00:00",59.4,69338.0,Portugal,0.36,"Credit Card",12.5,Furniture,Online,"Not Returned",UPS,London,Low,1535.04,1522.54
292714,SKU_1967,Backpack,31,"2020-02-04 14:00:00",16.34,35658.0,"United Kingdom",0.04,paypall,8.51,Furniture,In-store,"Not Returned",FedEx,Rome,Medium,505.3,496.79
359747,SKU_1068,"Wall Clock",25,"2020-02-04 17:00:00",65.59,13158.0,Australia,0.13,paypall,23.13,Furniture,In-store,Returned,FedEx,Berlin,Medium,1636.5,1613.37
738353,SKU_1548,Notebook,22,"2020-02-04 21:00:00",89.32,60992.0,Portugal,0.23,"Bank Transfer",12.5,Furniture,Online,"Not Returned","Royal Mail",Paris,Low,1959.98,1947.48
958158,SKU_1592,Backpack,20,"2020-02-04 22:00:00",43.24,59497.0,Australia,0.35,paypall,14.22,Furniture,Online,Returned,FedEx,Paris,High,857.8,843.58
117640,SKU_1607,T-shirt,46,"2020-02-04 23:00:00",11.34,74358.0,Italy,0.42,paypall,25.18,Furniture,Online,Returned,UPS,Berlin,Low,502.32,477.14
468501,SKU_1523,"White Mug",14,"2020-02-05 06:00:00",7,43376.0,Norway,0.26,paypall,8.17,Furniture,Online,"Not Returned","Royal Mail",Rome,Low,94.36,86.19
824226,SKU_1145,Backpack,32,"2020-02-05 07:00:00",37.78,18080.0,Netherlands,0.05,"Credit Card",5.55,Furniture,Online,"Not Returned",DHL,Amsterdam,High,1207.36,1201.81
464167,SKU_1757,"White Mug",6,"2020-02-05 23:00:00",70.8,49927.0,Germany,0.34,"Credit Card",7.08,Furniture,In-store,"Not Returned",DHL,Berlin,High,422.76,415.68
802965,SKU_1398,Headphones,15,"2020-02-06 09:00:00",92.88,21952.0,Sweden,0.28,"Bank Transfer",17.66,Furniture,In-store,"Not Returned","Royal Mail",London,High,1389,1371.34
182844,SKU_1394,Notebook,5,"2020-02-06 17:00:00",14.06,95799.0,Italy,0.34,"Bank Transfer",27.65,Furniture,In-store,"Not Returned",UPS,Berlin,Low,68.6,40.95
680466,SKU_1497,"Wall Clock",21,"2020-02-07 00:00:00",73.74,98259.0,Australia,0.03,paypall,5.38,Furniture,Online,"Not Returned",UPS,Paris,Medium,1547.91,1542.53
673695,SKU_1425,Backpack,8,"2020-02-07 01:00:00",9.39,20355.0,Germany,0.3,"Bank Transfer",19.78,Furniture,Online,"Not Returned",UPS,London,Medium,72.72,52.94
724785,SKU_1938,"Office Chair",19,"2020-02-07 14:00:00",13.94,45992.0,Norway,0.17,"Credit Card",17.74,Furniture,Online,"Not Returned","Royal Mail",Berlin,High,261.63,243.89
867214,SKU_1818,"USB Cable",46,"2020-02-07 15:00:00",94.8,86657.0,Portugal,0.31,"Credit Card",22.54,Furniture,In-store,"Not Returned","Royal Mail",Paris,High,4346.54,4324
228778,SKU_1065,Notebook,6,"2020-02-07 17:00:00",40.41,14409.0,France,0.3,"Bank Transfer",26.83,Furniture,Online,"Not Returned","Royal Mail",Berlin,Low,240.66,213.83
251456,SKU_1855,"Wireless Mouse",48,"2020-02-08 02:00:00",20.27,GUEST,"United States",0.19,"Credit Card",23.45,Furniture,Online,"Not Returned",UPS,MAIN,High,963.84,940.39
904449,SKU_1241,Notebook,23,"2020-02-08 03:00:00",78.84,82303.0,Belgium,0.3,"Bank Transfer",12.73,Furniture,Online,"Not Returned",DHL,Berlin,High,1806.42,1793.69
962312,SKU_1352,"USB Cable",44,"2020-02-08 04:00:00",4.85,16090.0,"United Kingdom",0.06,"Credit Card",8.65,Furniture,Online,"Not Returned",FedEx,Paris,High,210.76,202.11
205570,SKU_1247,Headphones,44,"2020-02-08 05:00:00",21.08,12820.0,Spain,0.48,paypall,25.53,Furniture,Online,"Not Returned",UPS,Berlin,High,906.4,880.87
910006,SKU_1515,"Wall Clock",32,"2020-02-08 17:00:00",42.93,46465.0,Belgium,0.37,"Bank Transfer",20.16,Furniture,In-store,"Not Returned",UPS,Rome,Low,1361.92,1341.76
104809,SKU_1044,"Blue Pen",43,"2020-02-08 21:00:00",70.43,94581.0,Belgium,0.29,"Bank Transfer",14.27,Furniture,In-store,"Not Returned","Royal Mail",Amsterdam,Low,3016.02,3001.75
808690,SKU_1722,Headphones,48,"2020-02-08 23:00:00",55.24,91953.0,Italy,0.49,"Bank Transfer",23.04,Furniture,Online,"Not Returned",UPS,Berlin,High,2628,2604.96
536341,SKU_1252,Headphones,20,"2020-02-09 20:00:00",18.61,95692.0,Norway,0.08,paypall,22.24,Furniture,In-store,"Not Returned","Royal Mail",Amsterdam,High,370.6,348.36
412066,SKU_1077,Backpack,33,"2020-02-09 21:00:00",16.27,40918.0,Portugal,0.44,paypall,9.75,Furniture,In-store,"Not Returned",UPS,Berlin,Low,522.39,512.64
731172,SKU_1437,T-shirt,41,"2020-02-10 03:00:00",45.06,41646.0,France,0.44,"Credit Card",25.09,Furniture,Online,"Not Returned",UPS,Paris,Low,1829.42,1804.33
399770,SKU_1196,"Wall Clock",15,"2020-02-10 06:00:00",18.2,10010.0,"United States",0.15,paypall,28.26,Furniture,Online,Returned,DHL,Amsterdam,Medium,270.75,242.49
106949,SKU_1678,Headphones,37,"2020-02-10 21:00:00",12.87,93252.0,Norway,0.34,"Credit Card",16.49,Furniture,In-store,"Not Returned",FedEx,Berlin,Medium,463.61,447.12
880722,SKU_1992,Backpack,47,"2020-02-11 03:00:00",39.84,32620.0,"United Kingdom",0.12,paypall,16.83,Furniture,In-store,"Not Returned",FedEx,Rome,Low,1866.84,1850.01
576467,SKU_1583,"Blue Pen",6,"2020-02-11 06:00:00",79.52,17797.0,Spain,0.21,"Credit Card",5.99,Furniture,Online,Returned,UPS,Amsterdam,Medium,475.86,469.87
842729,SKU_1634,"Office Chair",47,"2020-02-11 23:00:00",44.85,88701.0,Australia,0.14,"Bank Transfer",21.05,Furniture,Online,"Not Returned",FedEx,Paris,Medium,2101.37,2080.32
900820,SKU_1302,"USB Cable",34,"2020-02-12 07:00:00",87.26,39314.0,Sweden,0.04,"Bank Transfer",28.17,Furniture,Online,Returned,"Royal Mail",Amsterdam,High,2965.48,2937.31
761614,SKU_1830,"USB Cable",45,"2020-02-12 16:00:00",40.09,97897.0,Norway,0.33,"Credit Card",23.11,Furniture,In-store,"Not Returned",UPS,London,Medium,1789.2,1766.09
302846,SKU_1528,"USB Cable",37,"2020-02-12 20:00:00",83.19,22629.0,Sweden,0.18,paypall,6.36,Furniture,Online,"Not Returned",FedEx,Rome,Low,3071.37,3065.01
777775,SKU_1368,"Wall Clock",16,"2020-02-12 23:00:00",81.31,83396.0,France,0.13,paypall,14.91,Furniture,Online,"Not Returned",UPS,Paris,Medium,1298.88,1283.97
124071,SKU_1036,"Desk Lamp",35,"2020-02-13 00:00:00",70.62,35865.0,France,0.08,"Credit Card",6.41,Furniture,In-store,"Not Returned",DHL,Paris,Low,2468.9,2462.49
314879,SKU_1648,"Blue Pen",46,"2020-02-13 05:00:00",42.27,13778.0,Portugal,0.26,"Credit Card",20.21,Furniture,In-store,"Not Returned",FedEx,London,Medium,1932.46,1912.25
653020,SKU_1908,"Wireless Mouse",19,"2020-02-13 10:00:00",25.36,18931.0,France,0.43,"Bank Transfer",11.04,Furniture,Online,Returned,UPS,Paris,Low,473.67,462.63
517170,SKU_1820,"Wall Clock",47,"2020-02-13 12:00:00",17.34,27067.0,Australia,0.42,"Bank Transfer",8.75,Furniture,Online,"Not Returned","Royal Mail",Berlin,Medium,795.24,786.49
580721,SKU_1886,"Wireless Mouse",38,"2020-02-13 14:00:00",4.47,62372.0,France,0.05,paypall,5.88,Furniture,In-store,"Not Returned","Royal Mail",Paris,Low,167.96,162.08
191865,SKU_1129,"Wall Clock",18,"2020-02-14 04:00:00",69.34,18764.0,"United Kingdom",0.03,paypall,23.97,Furniture,Online,"Not Returned",DHL,London,Low,1247.58,1223.61
123321,SKU_1359,"USB Cable",35,"2020-02-14 08:00:00",89.65,97829.0,"United Kingdom",0.18,paypall,13.22,Furniture,Online,"Not Returned","Royal Mail",Amsterdam,High,3131.45,3118.23
503704,SKU_1812,Backpack,20,"2020-02-14 09:00:00",84.72,88794.0,Germany,0.39,"Credit Card",26.14,Furniture,In-store,"Not Returned","Royal Mail",London,High,1686.6,1660.46
274293,SKU_1046,T-shirt,20,"2020-02-14 11:00:00",65.34,69795.0,Australia,0.17,"Bank Transfer",26.85,Furniture,Online,"Not Returned",UPS,Paris,High,1303.4,1276.55
688579,SKU_1424,Notebook,8,"2020-02-14 18:00:00",66.86,14709.0,Sweden,0.35,"Credit Card",24.49,Furniture,Online,"Not Returned",DHL,Amsterdam,Low,532.08,507.59
735605,SKU_1767,"White Mug",49,"2020-02-15 02:00:00",40.4,72724.0,Spain,0.23,"Credit Card",24.48,Furniture,In-store,"Not Returned",UPS,Paris,High,1968.33,1943.85
668535,SKU_1986,"Blue Pen",15,"2020-02-15 08:00:00",29.32,73076.0,"United Kingdom",0.35,"Bank Transfer",29.41,Furniture,Online,"Not Returned",FedEx,Berlin,Medium,434.55,405.14
772108,SKU_1964,"USB Cable",45,"2020-02-15 10:00:00",47.04,14058.0,"United States",0.35,paypall,17.76,Furniture,Online,"Not Returned",FedEx,London,High,2101.05,2083.29
366765,SKU_1702,"Office Chair",6,"2020-02-15 12:00:00",3.44,43599.0,Portugal,0.35,"Credit Card",17.05,Furniture,Online,"Not Returned",DHL,Rome,High,18.54,1.49
760482,SKU_1258,"Wireless Mouse",2,"2020-02-15 15:00:00",64.44,57073.0,France,0.04,"Credit Card",24.36,Furniture,Online,Returned,UPS,Paris,High,128.8,104.44
218033,SKU_1935,"Wireless Mouse",10,"2020-02-15 22:00:00",20.11,86306.0,Netherlands,0.07,"Credit Card",7.12,Furniture,Online,"Not Returned",UPS,London,Low,200.4,193.28
266926,SKU_1283,"Desk Lamp",19,"2020-02-16 03:00:00",46.99,21616.0,Netherlands,0.15,"Bank Transfer",15.91,Furniture,In-store,Returned,DHL,Paris,Medium,889.96,874.05
473220,SKU_1586,"Office Chair",25,"2020-02-16 07:00:00",34.08,18952.0,Belgium,0.34,"Bank Transfer",24.86,Furniture,Online,"Not Returned",DHL,Paris,Medium,843.5,818.64
321897,SKU_1081,"Office Chair",10,"2020-02-16 09:00:00",60.71,99062.0,Portugal,0.41,"Credit Card",19.31,Furniture,In-store,"Not Returned",FedEx,London,High,603,583.69
758956,SKU_1254,"USB Cable",13,"2020-02-16 20:00:00",96.83,30253.0,Belgium,0.26,"Credit Card",14.72,Furniture,Online,"Not Returned",FedEx,Berlin,Medium,1255.41,1240.69
126734,SKU_1435,"Wireless Mouse",43,"2020-02-17 05:00:00",54.23,68423.0,Netherlands,0.23,"Bank Transfer",24.4,Furniture,Online,Returned,DHL,Paris,Low,2322,2297.6
570951,SKU_1179,"White Mug",9,"2020-02-17 10:00:00",12.24,GUEST,Norway,0.16,paypall,10.04,Furniture,Online,"Not Returned",UPS,MAIN,Low,108.72,98.68
365956,SKU_1932,T-shirt,16,"2020-02-18 00:00:00",64.93,23786.0,"United States",0.09,"Credit Card",23.95,Furniture,Online,"Not Returned","Royal Mail",Amsterdam,Low,1037.44,1013.49
856254,SKU_1715,"Blue Pen",11,"2020-02-18 17:00:00",81.37,21447.0,Sweden,0.3,paypall,7.14,Furniture,In-store,"Not Returned",UPS,London,Medium,891.77,884.63
784106,SKU_1961,Headphones,19,"2020-02-19 00:00:00",61.62,46759.0,France,0.41,"Bank Transfer",23.31,Furniture,In-store,"Not Returned","Royal Mail",London,Low,1162.99,1139.68
222883,SKU_1025,Backpack,44,"2020-02-19 01:00:00",85.58,46049.0,Sweden,0.21,"Credit Card",8.4,Furniture,Online,"Not Returned",DHL,London,High,3756.28,3747.88
862501,SKU_1253,"USB Cable",11,"2020-02-19 03:00:00",53.96,94004.0,Netherlands,0.37,paypall,17.06,Furniture,In-store,Returned,"Royal Mail",Berlin,Low,589.49,572.43
382762,SKU_1418,Notebook,8,"2020-02-20 09:00:00",73.32,61789.0,Belgium,0.09,paypall,14.83,Furniture,Online,"Not Returned","Royal Mail",Rome,High,585.84,571.01
656542,SKU_1193,Notebook,23,"2020-02-20 10:00:00",53.95,50948.0,Norway,0.45,"Credit Card",26.0,Furniture,In-store,"Not Returned",DHL,Amsterdam,Medium,1230.5,1204.5
467436,SKU_1995,T-shirt,33,"2020-02-20 12:00:00",60.37,93739.0,"United States",0.12,paypall,7.55,Furniture,In-store,"Not Returned",FedEx,Amsterdam,High,1988.25,1980.7
814743,SKU_1116,"Wall Clock",46,"2020-02-20 18:00:00",59.6,49615.0,Portugal,0.47,paypall,10.08,Furniture,In-store,"Not Returned",UPS,Paris,Low,2719.98,2709.9
712246,SKU_1780,"Office Chair",3,"2020-02-20 21:00:00",62.97,53004.0,Norway,0.41,"Credit Card",18.19,Furniture,In-store,"Not Returned",UPS,Amsterdam,Medium,187.68,169.49
401953,SKU_1020,"White Mug",16,"2020-02-20 23:00:00",24.21,32421.0,Netherlands,0.07,paypall,9.31,Furniture,In-store,"Not Returned",FedEx,Amsterdam,Medium,386.24,376.93
704055,SKU_1178,"Desk Lamp",8,"2020-02-21 09:00:00",14.24,69883.0,Germany,0.18,"Bank Transfer",24.33,Furniture,In-store,"Not Returned","Royal Mail",Amsterdam,High,112.48,88.15
820801,SKU_1396,"Blue Pen",27,"2020-02-22 00:00:00",88.39,80322.0,Portugal,0.21,paypall,17.53,Furniture,Online,"Not Returned",UPS,London,Low,2380.86,2363.33
791519,SKU_1166,Notebook,46,"2020-02-22 06:00:00",53.01,23600.0,"United States",0,paypall,18.3,Furniture,In-store,"Not Returned",FedEx,Amsterdam,High,2438.46,2420.16
237023,SKU_1659,"White Mug",17,"2020-02-22 08:00:00",89.21,53980.0,Belgium,0.4,paypall,25.77,Furniture,In-store,"Not Returned","Royal Mail",Rome,Medium,1509.77,1484
357802,SKU_1295,Notebook,34,"2020-02-22 11:00:00",67.92,60169.0,Netherlands,0.39,"Bank Transfer",26.93,Furniture,Online,"Not Returned",UPS,Berlin,Low,2296.02,2269.09
535048,SKU_1413,Backpack,15,"2020-02-22 12:00:00",22.86,98209.0,Germany,0.14,paypall,26.27,Furniture,Online,"Not Returned","Royal Mail",Amsterdam,High,340.8,314.53
451005,SKU_1319,"Wall Clock",13,"2020-02-22 14:00:00",59.73,46177.0,"United Kingdom",0.31,paypall,8.49,Furniture,In-store,"Not Returned",UPS,Amsterdam,Low,772.46,763.97
599097,SKU_1655,"Wireless Mouse",10,"2020-02-22 21:00:00",90.47,12265.0,Belgium,0.18,paypall,18.98,Furniture,In-store,"Not Returned",DHL,Rome,Medium,902.9,883.92
749789,SKU_1943,"Desk Lamp",16,"2020-02-22 22:00:00",83.44,59243.0,Australia,0.33,"Bank Transfer",13.47,Furniture,In-store,"Not Returned",DHL,Rome,Low,1329.76,1316.29
248056,SKU_1060,"Wireless Mouse",40,"2020-02-23 00:00:00",43.51,96384.0,"United States",0.34,"Bank Transfer",5.15,Furniture,Online,"Not Returned",DHL,London,High,1726.8,1721.65
202974,SKU_1766,"Desk Lamp",22,"2020-02-23 14:00:00",16.08,95758.0,Portugal,0.46,"Bank Transfer",16.42,Furniture,Online,"Not Returned","Royal Mail",Rome,Low,343.64,327.22
635534,SKU_1361,"Desk Lamp",18,"2020-02-23 20:00:00",54.39,93218.0,Netherlands,0.45,paypall,14.04,Furniture,Online,"Not Returned",UPS,Berlin,High,970.92,956.88
511597,SKU_1718,"White Mug",39,"2020-02-23 23:00:00",74.28,68008.0,France,0.15,"Credit Card",11.64,Furniture,In-store,"Not Returned","Royal Mail",Amsterdam,Medium,2891.07,2879.43
159379,SKU_1646,Backpack,44,"2020-02-24 14:00:00",78.53,49399.0,"United Kingdom",0.2,paypall,10.73,Furniture,Online,"Not Returned",DHL,Rome,Medium,3446.52,3435.79
502662,SKU_1223,"Wireless Mouse",3,"2020-02-24 16:00:00",11.98,35902.0,"United States",0.33,paypall,10.32,Furniture,Online,"Not Returned",UPS,Berlin,Low,34.95,24.63
953088,SKU_1808,"Desk Lamp",44,"2020-02-24 22:00:00",14.11,34385.0,Australia,0.33,paypall,25.56,Furniture,In-store,"Not Returned",UPS,Berlin,Low,606.32,580.76
930460,SKU_1306,"Wall Clock",38,"2020-02-24 23:00:00",63.01,82647.0,Italy,0.2,paypall,7.73,Furniture,In-store,"Not Returned",FedEx,London,Low,2386.78,2379.05
274944,SKU_1375,T-shirt,18,"2020-02-25 11:00:00",54.91,11422.0,"United States",0.31,paypall,11.36,Furniture,In-store,"Not Returned",DHL,Paris,Medium,982.8,971.44
254782,SKU_1218,T-shirt,15,"2020-02-25 14:00:00",65.73,28242.0,Australia,0.46,"Credit Card",11.26,Furniture,Online,"Not Returned",DHL,Paris,Medium,979.05,967.79
171907,SKU_1957,Notebook,12,"2020-02-25 16:00:00",40.75,19332.0,"United Kingdom",0.11,"Credit Card",20.19,Furniture,In-store,"Not Returned",FedEx,Berlin,High,487.68,467.49
164772,SKU_1334,"Office Chair",4,"2020-02-25 23:00:00",75.26,78617.0,Italy,0.27,paypall,28.78,Furniture,Online,Returned,UPS,Rome,High,299.96,271.18
463339,SKU_1700,Backpack,26,"2020-02-26 03:00:00",75.79,96509.0,Norway,0.37,"Bank Transfer",14.39,Furniture,Online,"Not Returned",UPS,Berlin,High,1960.92,1946.53
759116,SKU_1733,"Blue Pen",3,"2020-02-26 04:00:00",41.4,18302.0,France,0.22,paypall,23.58,Furniture,In-store,"Not Returned",UPS,London,Low,123.54,99.96
247550,SKU_1348,"Desk Lamp",2,"2020-02-26 06:00:00",57.84,46621.0,France,0.38,"Bank Transfer",15.09,Furniture,In-store,"Not Returned",UPS,Amsterdam,Low,114.92,99.83
332050,SKU_1974,"Wall Clock",8,"2020-02-26 07:00:00",96.79,39232.0,Norway,0.49,paypall,23.32,Furniture,In-store,"Not Returned",UPS,Amsterdam,Low,770.4,747.08
532882,SKU_1683,"Office Chair",25,"2020-02-26 08:00:00",5.92,43084.0,Australia,0.37,paypall,27.61,Furniture,Online,"Not Returned",DHL,Berlin,Low,138.75,111.14
700613,SKU_1743,"Desk Lamp",41,"2020-02-26 17:00:00",46.2,45446.0,"United Kingdom",0.43,"Credit Card",25.78,Furniture,Online,Returned,UPS,Rome,Medium,1876.57,1850.79
477177,SKU_1618,Backpack,26,"2020-02-26 21:00:00",19.58,76745.0,Germany,0.39,"Credit Card",8.76,Furniture,In-store,"Not Returned",UPS,Paris,High,498.94,490.18
976906,SKU_1101,"USB Cable",14,"2020-02-26 23:00:00",38.27,59137.0,Norway,0.26,"Credit Card",25.65,Furniture,Online,"Not Returned",FedEx,Berlin,Medium,532.14,506.49
295716,SKU_1753,Headphones,41,"2020-02-27 15:00:00",92.28,92399.0,France,0,paypall,26.67,Furniture,Online,Returned,UPS,Amsterdam,High,3783.48,3756.81
841426,SKU_1624,T-shirt,47,"2020-02-28 03:00:00",1.66,90849.0,Germany,0.5,"Credit Card",6.8,Furniture,Online,"Not Returned",UPS,Rome,Medium,54.52,47.72
275399,SKU_1659,"Desk Lamp",23,"2020-02-28 05:00:00",7.72,26360.0,Australia,0.16,paypall,22.65,Furniture,Online,"Not Returned","Royal Mail",Rome,Low,173.88,151.23
278954,SKU_1823,"USB Cable",14,"2020-02-28 08:00:00",54.36,24656.0,Australia,0.25,paypall,16.96,Furniture,In-store,"Not Returned",DHL,Amsterdam,Medium,757.54,740.58
963021,SKU_1776,"Office Chair",38,"2020-02-28 11:00:00",93.36,70797.0,Spain,0.05,"Credit Card",18.61,Furniture,Online,"Not Returned",FedEx,Amsterdam,High,3545.78,3527.17
384260,SKU_1236,Headphones,23,"2020-02-28 12:00:00",44.78,78032.0,Sweden,0.21,"Credit Card",17.94,Furniture,In-store,"Not Returned","Royal Mail",Paris,Medium,1025.11,1007.17
268502,SKU_1184,"Wireless Mouse",13,"2020-02-28 21:00:00",31.15,GUEST,Italy,0.34,paypall,9.92,Furniture,In-store,"Not Returned",UPS,Paris,High,400.53,390.61
418408,SKU_1168,"Wall Clock",11,"2020-02-29 01:00:00",94.28,40025.0,Netherlands,0.07,paypall,18.81,Furniture,Online,Returned,FedEx,Rome,Low,1036.31,1017.5
301579,SKU_1967,Headphones,44,"2020-02-29 21:00:00",97.94,91848.0,"United States",0.01,"Bank Transfer",19.02,Furniture,Online,"Not Returned",UPS,Rome,Low,4308.92,4289.9
429670,SKU_1015,"USB Cable",28,"2020-03-01 01:00:00",11.66,83678.0,Sweden,0.09,paypall,17.36,Furniture,Online,"Not Returned",UPS,Berlin,Medium,323.96,306.6
891189,SKU_1439,"Desk Lamp",25,"2020-03-01 07:00:00",49.03,42992.0,Portugal,0.06,"Bank Transfer",27.09,Furniture,Online,"Not Returned","Royal Mail",Rome,Low,1224.25,1197.16
956912,SKU_1864,"Wall Clock",12,"2020-03-01 14:00:00",98.39,43727.0,Italy,0.05,"Credit Card",15.06,Furniture,Online,"Not Returned",FedEx,Berlin,Low,1180.08,1165.02
255989,SKU_1013,Backpack,10,"2020-03-01 19:00:00",52.32,56609.0,Norway,0.37,"Credit Card",12.34,Furniture,In-store,"Not Returned",DHL,Berlin,Low,519.5,507.16
776926,SKU_1641,Backpack,15,"2020-03-01 21:00:00",9.31,51433.0,Spain,0.36,"Credit Card",8.65,Furniture,In-store,"Not Returned",UPS,Paris,Low,134.25,125.6
717895,SKU_1978,"Blue Pen",30,"2020-03-02 16:00:00",96.01,GUEST,Italy,0.29,paypall,24.56,Furniture,Online,"Not Returned","Royal Mail",MAIN,High,2871.6,2847.04
526752,SKU_1043,Headphones,1,"2020-03-02 19:00:00",76.21,64160.0,Norway,0.01,"Bank Transfer",29.72,Furniture,Online,"Not Returned","Royal Mail",Paris,Medium,76.2,46.48
237717,SKU_1268,"Desk Lamp",7,"2020-03-03 00:00:00",83.54,73760.0,"United States",0.03,"Credit Card",13.72,Furniture,In-store,"Not Returned",UPS,Berlin,Low,584.57,570.85
897917,SKU_1702,Backpack,7,"2020-03-03 04:00:00",8.48,11002.0,Norway,0.09,"Credit Card",17.36,Furniture,In-store,"Not Returned",DHL,London,Medium,58.73,41.37
374486,SKU_1188,"White Mug",28,"2020-03-03 09:00:00",54.46,13320.0,Norway,0.19,"Bank Transfer",28.37,Furniture,In-store,"Not Returned",FedEx,Amsterdam,Medium,1519.56,1491.19
316454,SKU_1093,"Wall Clock",36,"2020-03-03 20:00:00",79.67,GUEST,Netherlands,0.49,"Bank Transfer",23.56,Furniture,In-store,"Not Returned","Royal Mail",London,Low,2850.48,2826.92
870044,SKU_1566,Headphones,14,"2020-03-04 04:00:00",42.03,51490.0,Norway,0.02,paypall,12.63,Furniture,Online,"Not Returned","Royal Mail",Berlin,High,588.14,575.51
786840,SKU_1410,"Office Chair",27,"2020-03-04 07:00:00",42.06,92938.0,Germany,0.47,paypall,28.43,Furniture,In-store,Returned,"Royal Mail",Berlin,Medium,1122.93,1094.5
447739,SKU_1677,"Blue Pen",6,"2020-03-04 13:00:00",48.15,30210.0,"United Kingdom",0.45,"Bank Transfer",11.63,Furniture,In-store,"Not Returned",DHL,Paris,High,286.2,274.57
427073,SKU_1602,Headphones,25,"2020-03-04 16:00:00",74.67,11057.0,Spain,0.15,"Bank Transfer",23.57,Furniture,Online,"Not Returned",UPS,Rome,High,1863,1839.43
697794,SKU_1397,"Wireless Mouse",37,"2020-03-04 17:00:00",77.49,25150.0,Belgium,0.49,paypall,20.7,Furniture,Online,Returned,UPS,Amsterdam,High,2849,2828.3
973559,SKU_1087,"Desk Lamp",44,"2020-03-04 19:00:00",4.38,46461.0,Norway,0.29,"Credit Card",16.92,Furniture,Online,"Not Returned",UPS,Berlin,High,179.96,163.04
416915,SKU_1823,"Office Chair",28,"2020-03-05 01:00:00",2.54,13366.0,Netherlands,0.09,"Credit Card",7.0,Furniture,In-store,"Not Returned",FedEx,Berlin,Low,68.6,61.6
510543,SKU_1815,Notebook,41,"2020-03-05 07:00:00",9.29,46039.0,Sweden,0.19,"Credit Card",8.07,Furniture,Online,"Not Returned",FedEx,Rome,Low,373.1,365.03
147057,SKU_1392,"Wireless Mouse",35,"2020-03-05 08:00:00",65.79,86261.0,"United Kingdom",0.05,"Credit Card",8.7,Furniture,Online,"Not Returned","Royal Mail",Paris,Low,2300.9,2292.2
368294,SKU_1309,Headphones,4,"2020-03-05 09:00:00",85.64,45451.0,Netherlands,0.01,"Bank Transfer",9.2,Furniture,In-store,"Not Returned",DHL,Berlin,Low,342.52,333.32
808754,SKU_1000,"Wall Clock",33,"2020-03-05 14:00:00",71.34,81049.0,Portugal,0.21,"Bank Transfer",9.06,Furniture,Online,"Not Returned",DHL,Berlin,Medium,2347.29,2338.23
543676,SKU_1671,"USB Cable",6,"2020-03-05 17:00:00",96.03,11868.0,Belgium,0.07,"Bank Transfer",25.5,Furniture,Online,"Not Returned",UPS,Paris,Medium,575.76,550.26
360910,SKU_1650,Backpack,35,"2020-03-05 21:00:00",2.18,65899.0,Italy,0.38,"Credit Card",13.04,Furniture,Online,"Not Returned","Royal Mail",Berlin,High,63,49.96
638884,SKU_1522,Headphones,8,"2020-03-06 08:00:00",22.76,32087.0,Belgium,0.22,paypall,10.48,Furniture,In-store,"Not Returned",FedEx,London,Low,180.32,169.84
756639,SKU_1024,T-shirt,39,"2020-03-06 09:00:00",14.51,81020.0,Spain,0.03,"Bank Transfer",20.76,Furniture,Online,Returned,FedEx,Amsterdam,Low,564.72,543.96
190093,SKU_1130,Notebook,46,"2020-03-06 21:00:00",54.88,53276.0,Spain,0.22,paypall,14.61,Furniture,In-store,"Not Returned",UPS,Berlin,Medium,2514.36,2499.75
317215,SKU_1602,Headphones,45,"2020-03-06 23:00:00",51.94,13183.0,Norway,0.05,"Credit Card",24.99,Furniture,Online,"Not Returned",DHL,Amsterdam,Medium,2335.05,2310.06
986040,SKU_1530,"Wireless Mouse",8,"2020-03-07 08:00:00",33.38,13751.0,Norway,0.16,"Bank Transfer",27.26,Furniture,In-store,"Not Returned","Royal Mail",Amsterdam,High,265.76,238.5
422918,SKU_1525,Headphones,19,"2020-03-07 09:00:00",40.69,95967.0,Sweden,0.43,"Bank Transfer",9.79,Furniture,In-store,"Not Returned","Royal Mail",Amsterdam,Low,764.94,755.15
